Prediction x (m),Prediction y (m),EKF x (m),EKF y (m),Ground-Truth x (m),Ground-Truth y (m),Time (s),Error (m)
26.5693,-8.87537,25.4164,-8.57943,29.8489,-9.29357,49.6549,4.4917
26.5539,-8.8906,25.4055,-8.5983,29.8489,-9.29357,49.6786,4.49956
26.5436,-8.90077,25.3978,-8.61076,29.8226,-9.35221,49.6927,4.48845
26.5343,-8.9099,25.3907,-8.6219,29.8226,-9.35221,49.707,4.49365
26.5227,-8.92121,25.3822,-8.63584,29.8226,-9.35221,49.7227,4.49987
26.5128,-8.93083,25.3747,-8.64764,29.8226,-9.35221,49.738,4.50542
26.501,-8.94239,25.366,-8.66193,29.7951,-9.4104,49.7544,4.49395
26.4794,-8.96321,25.3511,-8.68808,29.7951,-9.4104,49.7836,4.50444
26.4693,-8.97293,25.3435,-8.70006,29.7951,-9.4104,49.7991,4.51015
26.4589,-8.98286,25.3356,-8.71232,29.7951,-9.4104,49.8139,4.51603
26.4484,-8.99288,25.3277,-8.72469,29.7673,-9.46804,49.8296,4.50341
26.4376,-9.00318,25.3195,-8.73746,29.7673,-9.46804,49.8442,4.50942
26.4157,-9.02394,25.3043,-8.7637,29.7673,-9.46804,49.8776,4.52043
26.405,-9.03394,25.2962,-8.77612,29.7393,-9.52531,49.8936,4.5079
26.3958,-9.04258,25.289,-8.78679,29.7393,-9.52531,49.9077,4.51325
26.3859,-9.05181,25.2814,-8.79823,29.7393,-9.52531,49.9227,4.51895
26.3749,-9.06194,25.2732,-8.81086,29.7393,-9.52531,49.9394,4.52514
26.364,-9.07203,25.2649,-8.82344,29.7109,-9.58181,49.956,4.51224
26.3392,-9.09494,25.2476,-8.85269,29.7109,-9.58181,49.9894,4.52462
26.3292,-9.10405,25.2399,-8.86405,29.7109,-9.58181,50.0044,4.53047
26.3169,-9.11521,25.2307,-8.8781,29.6819,-9.63807,50.0208,4.51768
26.3066,-9.12458,25.2227,-8.88983,29.6819,-9.63807,50.0363,4.52363
26.2949,-9.13513,25.2138,-8.90311,29.6819,-9.63807,50.0519,4.53026
26.2698,-9.15762,25.1962,-8.93204,29.6529,-9.69429,50.0851,4.52347
26.2594,-9.16687,25.1881,-8.94366,29.6529,-9.69429,50.1005,4.52954
26.2476,-9.17732,25.1791,-8.95687,29.6529,-9.69429,50.116,4.53631
26.2372,-9.18645,25.1711,-8.96838,29.6529,-9.69429,50.1316,4.54248
26.225,-9.19718,25.1618,-8.982,29.6529,-9.69429,50.1493,4.54957
26.2018,-9.21743,25.1452,-9.00819,29.6235,-9.75033,50.1834,4.54148
26.1913,-9.22653,25.137,-9.01971,29.6235,-9.75033,50.1976,4.54777
26.1813,-9.2352,25.1291,-9.03068,29.6235,-9.75033,50.2122,4.5539
26.1695,-9.24532,25.12,-9.04357,29.593,-9.80598,50.2274,4.53956
26.1595,-9.25385,25.1121,-9.05439,29.593,-9.80598,50.2419,4.54559
26.1412,-9.26947,25.0987,-9.07464,29.593,-9.80598,50.2685,4.55564
26.1313,-9.27788,25.0908,-9.08532,29.593,-9.80598,50.283,4.56176
26.121,-9.28656,25.0827,-9.09639,29.5615,-9.86126,50.297,4.54577
26.1106,-9.29531,25.0745,-9.10756,29.5615,-9.86126,50.3116,4.55204
26.1,-9.30413,25.0662,-9.11884,29.5615,-9.86126,50.3252,4.55844
26.09,-9.31249,25.0582,-9.12953,29.5615,-9.86126,50.3399,4.56463
26.0783,-9.32219,25.0491,-9.14201,29.5299,-9.9162,50.355,4.54918
26.0572,-9.33964,25.0337,-9.16492,29.5299,-9.9162,50.3819,4.56067
26.0479,-9.34726,25.0262,-9.17467,29.5299,-9.9162,50.3953,4.56654
26.0368,-9.35639,25.0174,-9.18645,29.5299,-9.9162,50.4098,4.57337
26.0263,-9.36489,25.0091,-9.1974,29.4981,-9.97088,50.4248,4.55726
26.0143,-9.37466,24.9996,-9.21008,29.4981,-9.97088,50.44,4.56446
26.0026,-9.38404,24.9905,-9.22225,29.4981,-9.97088,50.4565,4.57151
25.9806,-9.40173,24.9743,-9.24572,29.4661,-10.0255,50.488,4.56109
25.97,-9.41013,24.9659,-9.25662,29.4661,-10.0255,50.5029,4.56761
25.9596,-9.41844,24.9575,-9.2674,29.4661,-10.0255,50.5182,4.57414
25.9474,-9.42808,24.9479,-9.28001,29.4661,-10.0255,50.5331,4.58159
25.9367,-9.43643,24.9393,-9.29088,29.4661,-10.0255,50.5482,4.5883
25.9164,-9.45239,24.9241,-9.31217,29.4338,-10.0799,50.577,4.57675
25.9035,-9.46239,24.9141,-9.32534,29.4338,-10.0799,50.5931,4.58458
25.8934,-9.47021,24.9058,-9.33554,29.4338,-10.0799,50.6075,4.59107
25.8811,-9.47966,24.8961,-9.348,29.4008,-10.134,50.6228,4.57485
25.8696,-9.48846,24.8869,-9.35958,29.4008,-10.134,50.6386,4.58198
25.856,-9.49888,24.8762,-9.37342,29.4008,-10.134,50.6557,4.59026
25.8316,-9.51736,24.8582,-9.39842,29.3671,-10.1877,50.6896,4.57955
25.8205,-9.52571,24.8492,-9.40946,29.3671,-10.1877,50.7051,4.58655
25.8097,-9.53383,24.8404,-9.42019,29.3671,-10.1877,50.7204,4.59345
25.7979,-9.54263,24.831,-9.43188,29.3671,-10.1877,50.7367,4.6009
25.7864,-9.55118,24.8217,-9.44325,29.3671,-10.1877,50.7527,4.60824
25.768,-9.5648,24.8076,-9.4617,29.3327,-10.241,50.7754,4.59384
25.7576,-9.57246,24.7991,-9.47188,29.3327,-10.241,50.7898,4.60061
25.7445,-9.58198,24.7887,-9.48467,29.3327,-10.241,50.8057,4.60877
25.7328,-9.5905,24.7792,-9.49607,29.2981,-10.2941,50.822,4.59094
25.7213,-9.59883,24.7699,-9.50723,29.2981,-10.2941,50.8377,4.59825
25.6955,-9.61746,24.7505,-9.53291,29.2981,-10.2941,50.8731,4.61317
25.6821,-9.62703,24.7398,-9.54586,29.2637,-10.3473,50.8892,4.5965
25.6701,-9.63557,24.7301,-9.55739,29.2637,-10.3473,50.9056,4.60416
25.6569,-9.64492,24.7195,-9.57009,29.2637,-10.3473,50.9215,4.61252
25.645,-9.65327,24.7098,-9.58139,29.2637,-10.3473,50.9377,4.62023
25.6308,-9.66321,24.6985,-9.59497,29.2292,-10.4,50.9549,4.60382
25.6065,-9.68016,24.68,-9.61857,29.2292,-10.4,50.9878,4.61812
25.5947,-9.6883,24.6703,-9.62965,29.2292,-10.4,51.0038,4.62586
25.5837,-9.69591,24.6611,-9.63998,29.2292,-10.4,51.0186,4.63324
25.572,-9.70389,24.6515,-9.65087,29.1937,-10.4523,51.0344,4.61455
25.5599,-9.71212,24.6416,-9.66214,29.1937,-10.4523,51.0508,4.62246
25.5393,-9.7261,24.6256,-9.6817,29.1937,-10.4523,51.0752,4.63503
25.5286,-9.7333,24.6166,-9.69152,29.1575,-10.5043,51.0896,4.61523
25.5147,-9.74258,24.6053,-9.70436,29.1575,-10.5043,51.1061,4.62415
25.503,-9.75043,24.5956,-9.71517,29.1575,-10.5043,51.1219,4.63195
25.4898,-9.75916,24.5848,-9.72726,29.1575,-10.5043,51.1377,4.64058
25.4777,-9.76719,24.5747,-9.73836,29.1575,-10.5043,51.1538,4.64876
25.4609,-9.77822,24.5613,-9.75385,29.1207,-10.5558,51.1762,4.63158
25.4488,-9.7861,24.5513,-9.76478,29.1207,-10.5558,51.1904,4.63965
25.4373,-9.79358,24.5417,-9.77516,29.1207,-10.5558,51.2057,4.64739
25.4243,-9.80202,24.531,-9.78697,29.1207,-10.5558,51.221,4.65605
25.4124,-9.80965,24.5211,-9.79762,29.0838,-10.6074,51.2366,4.63614
25.3993,-9.81808,24.5103,-9.80946,29.0838,-10.6074,51.2521,4.6448
25.3724,-9.83518,24.4896,-9.83409,29.0838,-10.6074,51.2835,4.6612
25.3624,-9.8415,24.481,-9.84288,29.0469,-10.6586,51.2973,4.6404
25.3502,-9.84917,24.4708,-9.85367,29.0469,-10.6586,51.3109,4.64859
25.3397,-9.85575,24.4618,-9.86287,29.0469,-10.6586,51.3246,4.65589
25.3279,-9.8631,24.4519,-9.87324,29.0469,-10.6586,51.3384,4.66396
25.3104,-9.87397,24.4378,-9.88885,29.0095,-10.7096,51.3613,4.64696
25.2991,-9.88094,24.4282,-9.8987,29.0095,-10.7096,51.3744,4.65472
25.2883,-9.88754,24.419,-9.90801,29.0095,-10.7096,51.3884,4.66221
25.2759,-9.89511,24.4087,-9.91879,29.0095,-10.7096,51.4026,4.67066
25.2641,-9.90232,24.3986,-9.92905,29.0095,-10.7096,51.4181,4.67887
25.2512,-9.91009,24.3879,-9.94017,28.9714,-10.7603,51.4329,4.65855
25.2415,-9.91595,24.3794,-9.94844,28.9714,-10.7603,51.4455,4.66549
25.2184,-9.92978,24.3612,-9.96875,28.9714,-10.7603,51.4755,4.68009
25.206,-9.93717,24.3507,-9.97939,28.9714,-10.7603,51.4898,4.6887
25.1942,-9.94418,24.3406,-9.98946,28.9326,-10.8105,51.5051,4.66704
25.1808,-9.95207,24.3294,-10.0009,28.9326,-10.8105,51.5207,4.67614
25.1683,-9.95934,24.3189,-10.0114,28.9326,-10.8105,51.5368,4.68474
25.151,-9.96944,24.3048,-10.0263,28.9326,-10.8105,51.5564,4.69624
25.1295,-9.98188,24.2876,-10.0448,28.8933,-10.8603,51.5816,4.6797
25.1176,-9.98874,24.2774,-10.0548,28.8933,-10.8603,51.5966,4.68807
25.1042,-9.99635,24.2661,-10.0659,28.8933,-10.8603,51.6115,4.69729
25.0927,-10.0029,24.2562,-10.0755,28.854,-10.9098,51.6263,4.67511
25.0798,-10.0102,24.2452,-10.0862,28.854,-10.9098,51.6409,4.68404
25.0567,-10.0232,24.2267,-10.1058,28.854,-10.9098,51.667,4.69898
25.0447,-10.0299,24.2164,-10.1156,28.854,-10.9098,51.6822,4.70751
25.033,-10.0364,24.2064,-10.1251,28.8146,-10.9592,51.6978,4.68536
25.0204,-10.0434,24.1955,-10.1355,28.8146,-10.9592,51.7134,4.69424
25.0067,-10.0509,24.184,-10.1467,28.8146,-10.9592,51.7288,4.70376
24.9934,-10.0581,24.1727,-10.1575,28.8146,-10.9592,51.7456,4.7131
24.9613,-10.0756,24.1472,-10.1844,28.775,-11.0082,51.786,4.70291
24.9486,-10.0824,24.1362,-10.1946,28.775,-11.0082,51.8023,4.71198
24.9346,-10.0899,24.1244,-10.2058,28.775,-11.0082,51.8176,4.72181
24.9222,-10.0965,24.1137,-10.2157,28.7349,-11.057,51.8333,4.69951
24.9075,-10.1043,24.1012,-10.2276,28.7349,-11.057,51.8497,4.70977
24.8798,-10.1188,24.0789,-10.2502,28.7349,-11.057,51.8809,4.72793
24.8681,-10.1249,24.0686,-10.2594,28.6938,-11.1054,51.8951,4.70418
24.8554,-10.1314,24.0576,-10.2693,28.6938,-11.1054,51.9092,4.71328
24.844,-10.1373,24.0477,-10.2781,28.6938,-11.1054,51.9236,4.72158
24.8322,-10.1433,24.0373,-10.2874,28.6938,-11.1054,51.9384,4.73025
24.8192,-10.1499,24.0261,-10.2974,28.6938,-11.1054,51.9544,4.7396
24.8013,-10.159,24.011,-10.3117,28.652,-11.1534,51.9768,4.71901
24.7904,-10.1645,24.0014,-10.32,28.652,-11.1534,51.9904,4.72707
24.7772,-10.1711,23.99,-10.3302,28.652,-11.1534,52.0049,4.7366
24.7653,-10.177,23.9795,-10.3393,28.652,-11.1534,52.0197,4.74536
24.7522,-10.1835,23.9682,-10.3493,28.6105,-11.2011,52.0343,4.72211
24.739,-10.19,23.9567,-10.3594,28.6105,-11.2011,52.0505,4.73165
24.7148,-10.2019,23.9368,-10.3784,28.6105,-11.2011,52.0811,4.748
24.7025,-10.2078,23.926,-10.3877,28.5689,-11.2485,52.0944,4.72434
24.6911,-10.2133,23.9159,-10.3962,28.5689,-11.2485,52.1083,4.73279
24.6779,-10.2197,23.9043,-10.4062,28.5689,-11.2485,52.1227,4.74241
24.6656,-10.2255,23.8936,-10.4154,28.5689,-11.2485,52.1377,4.75146
24.6516,-10.2322,23.8814,-10.4259,28.5689,-11.2485,52.153,4.76166
24.6229,-10.2457,23.8579,-10.4481,28.527,-11.2955,52.1843,4.74787
24.6115,-10.2511,23.8477,-10.4565,28.527,-11.2955,52.1984,4.75649
24.5993,-10.2567,23.8369,-10.4654,28.527,-11.2955,52.2117,4.76559
24.5871,-10.2624,23.8261,-10.4744,28.527,-11.2955,52.2266,4.77476
24.5744,-10.2682,23.8148,-10.4837,28.4845,-11.3422,52.2422,4.75041
24.5499,-10.2794,23.7944,-10.5022,28.4845,-11.3422,52.2686,4.76726
24.5364,-10.2855,23.7826,-10.512,28.4845,-11.3422,52.285,4.77726
24.5216,-10.2921,23.7697,-10.5228,28.4409,-11.3885,52.301,4.7531
24.509,-10.2978,23.7585,-10.532,28.4409,-11.3885,52.3166,4.76254
24.4954,-10.3038,23.7465,-10.5418,28.4409,-11.3885,52.3331,4.77262
24.4811,-10.3101,23.734,-10.5521,28.4409,-11.3885,52.3503,4.78315
24.4579,-10.3203,23.7145,-10.5692,28.3968,-11.4344,52.3786,4.76398
24.4436,-10.3265,23.7019,-10.5795,28.3968,-11.4344,52.394,4.77457
24.4311,-10.3319,23.6908,-10.5884,28.3968,-11.4344,52.409,4.78405
24.4177,-10.3376,23.6789,-10.5978,28.3968,-11.4344,52.4233,4.79412
24.4048,-10.3432,23.6673,-10.607,28.353,-11.4801,52.4389,4.76869
24.3821,-10.3528,23.6482,-10.6234,28.353,-11.4801,52.4663,4.78467
24.3666,-10.3593,23.6346,-10.6344,28.353,-11.4801,52.4829,4.79619
24.3533,-10.3648,23.6227,-10.6436,28.3091,-11.5255,52.4991,4.77099
24.3393,-10.3706,23.6103,-10.6534,28.3091,-11.5255,52.5146,4.78151
24.3265,-10.3759,23.5988,-10.6622,28.3091,-11.5255,52.5295,4.79126
24.3103,-10.3825,23.5845,-10.6736,28.3091,-11.5255,52.5469,4.80335
24.2804,-10.3946,23.5595,-10.6948,28.2645,-11.57,52.5785,4.78826
24.2668,-10.4,23.5473,-10.7041,28.2645,-11.57,52.5932,4.79868
24.2539,-10.4051,23.5356,-10.7128,28.2645,-11.57,52.6087,4.80872
24.2422,-10.4097,23.5248,-10.7206,28.2645,-11.57,52.6229,4.818
24.2296,-10.4146,23.5134,-10.729,28.2189,-11.6128,52.6383,4.7904
24.2156,-10.42,23.5008,-10.7384,28.2189,-11.6128,52.6551,4.80115
24.1966,-10.4272,23.4841,-10.7513,28.2189,-11.6128,52.6783,4.8153
24.1849,-10.4316,23.4733,-10.759,28.2189,-11.6128,52.6925,4.82468
24.1721,-10.4364,23.4617,-10.7673,28.1724,-11.654,52.7082,4.79603
24.1592,-10.4412,23.4498,-10.7758,28.1724,-11.654,52.7221,4.80621
24.1457,-10.4461,23.4375,-10.7846,28.1724,-11.654,52.7385,4.81676
24.1305,-10.4517,23.4238,-10.7946,28.1724,-11.654,52.7573,4.82858
24.1001,-10.4626,23.3979,-10.815,28.1255,-11.6939,52.7941,4.81132
24.0856,-10.4677,23.3847,-10.8243,28.1255,-11.6939,52.8096,4.8227
24.073,-10.4721,23.373,-10.8322,28.1255,-11.6939,52.8248,4.83282
24.0595,-10.4767,23.3606,-10.8407,28.0783,-11.7332,52.8393,4.80399
24.0454,-10.4815,23.3476,-10.8496,28.0783,-11.7332,52.8564,4.81522
24.0248,-10.4885,23.3294,-10.8628,28.0783,-11.7332,52.8817,4.8309
24.0127,-10.4925,23.318,-10.8703,28.0783,-11.7332,52.8965,4.84085
24.0006,-10.4964,23.3067,-10.8776,28.0307,-11.7718,52.9105,4.8105
23.9886,-10.5003,23.2953,-10.8849,28.0307,-11.7718,52.9252,4.82038
23.9771,-10.504,23.2844,-10.8918,28.0307,-11.7718,52.9388,4.82995
23.9641,-10.5081,23.2723,-10.8997,28.0307,-11.7718,52.9546,4.84055
23.9457,-10.5139,23.2556,-10.911,27.9822,-11.8098,52.9764,4.81394
23.9324,-10.518,23.2432,-10.9189,27.9822,-11.8098,52.9905,4.82478
23.9207,-10.5216,23.2321,-10.9258,27.9822,-11.8098,53.0045,4.83454
23.9073,-10.5256,23.2195,-10.9338,27.9822,-11.8098,53.0187,4.8456
23.8948,-10.5294,23.2076,-10.9411,27.9331,-11.847,53.0337,4.8142
23.8821,-10.5331,23.1955,-10.9485,27.9331,-11.847,53.0477,4.82473
23.8529,-10.5417,23.1699,-10.9663,27.9331,-11.847,53.078,4.84693
23.8418,-10.5448,23.1591,-10.9725,27.9331,-11.847,53.0912,4.85648
23.8299,-10.5482,23.1476,-10.9793,27.8835,-11.8836,53.1055,4.82419
23.8174,-10.5516,23.1356,-10.9863,27.8835,-11.8836,53.1204,4.83474
23.8044,-10.5552,23.1232,-10.9937,27.8835,-11.8836,53.1361,4.84571
23.7922,-10.5585,23.1114,-11.0005,27.8835,-11.8836,53.1504,4.85609
23.7648,-10.5658,23.087,-11.0166,27.8335,-11.9193,53.1829,4.83439
23.7538,-10.5687,23.0762,-11.0225,27.8335,-11.9193,53.1965,4.84397
23.7407,-10.5721,23.0635,-11.0297,27.8335,-11.9193,53.2119,4.85515
23.726,-10.5758,23.0496,-11.0378,27.8335,-11.9193,53.227,4.86747
23.7135,-10.5789,23.0375,-11.0446,27.7831,-11.9543,53.2421,4.83486
23.6832,-10.5864,23.0104,-11.0618,27.7831,-11.9543,53.2779,4.85851
23.67,-10.5895,22.9975,-11.0689,27.7831,-11.9543,53.2919,4.86997
23.6572,-10.5925,22.9851,-11.0756,27.7324,-11.9887,53.3071,4.83708
23.6429,-10.5958,22.9713,-11.0832,27.7324,-11.9887,53.3219,4.8493
23.63,-10.5988,22.9587,-11.0899,27.7324,-11.9887,53.3372,4.86053
23.6128,-10.6027,22.9424,-11.0991,27.7324,-11.9887,53.3552,4.87503
23.5761,-10.6107,22.9095,-11.1193,27.6811,-12.0224,53.3991,4.85928
23.5614,-10.6138,22.8953,-11.1268,27.6811,-12.0224,53.414,4.872
23.5488,-10.6164,22.8828,-11.133,27.6811,-12.0224,53.4287,4.8832
23.5348,-10.6193,22.8691,-11.1401,27.6294,-12.0555,53.4433,4.85043
23.5057,-10.6251,22.8424,-11.1554,27.6294,-12.0555,53.4773,4.87397
23.4924,-10.6276,22.8293,-11.1619,27.6294,-12.0555,53.493,4.88583
23.4797,-10.63,22.8166,-11.168,27.5773,-12.0879,53.5079,4.85162
23.4667,-10.6324,22.8036,-11.1743,27.5773,-12.0879,53.5232,4.86327
23.4531,-10.6349,22.7902,-11.1808,27.5773,-12.0879,53.539,4.87528
23.4346,-10.6382,22.7725,-11.19,27.5773,-12.0879,53.5582,4.89109
23.4013,-10.6441,22.742,-11.207,27.5247,-12.1205,53.592,4.8721
23.3887,-10.6462,22.7293,-11.2129,27.5247,-12.1205,53.6064,4.88349
23.3728,-10.6489,22.7138,-11.2205,27.5247,-12.1205,53.6221,4.89737
23.3584,-10.6513,22.6996,-11.2272,27.4733,-12.1566,53.6379,4.8661
23.3394,-10.6545,22.6814,-11.2364,27.4733,-12.1566,53.6564,4.88233
23.3086,-10.6595,22.653,-11.2517,27.4733,-12.1566,53.6899,4.90747
23.2899,-10.6625,22.635,-11.2606,27.4221,-12.1963,53.7075,4.88063
23.2762,-10.6647,22.6213,-11.267,27.4221,-12.1963,53.7223,4.89284
23.2614,-10.667,22.6067,-11.2738,27.4221,-12.1963,53.7382,4.90588
23.2464,-10.6693,22.5919,-11.2809,27.4221,-12.1963,53.7542,4.91917
23.2227,-10.673,22.5695,-11.2923,27.3693,-12.237,53.7799,4.89475
23.208,-10.6753,22.555,-11.2991,27.3693,-12.237,53.7949,4.90766
23.1938,-10.6775,22.541,-11.3056,27.3693,-12.237,53.8099,4.9202
23.1795,-10.6797,22.5268,-11.3123,27.3693,-12.237,53.8251,4.93291
23.165,-10.6819,22.5125,-11.3189,27.3164,-12.2778,53.8404,4.90143
23.1491,-10.6843,22.497,-11.3263,27.3164,-12.2778,53.8553,4.9152
23.1226,-10.6883,22.4723,-11.3392,27.3164,-12.2778,53.8833,4.93704
23.1076,-10.6906,22.4575,-11.3462,27.3164,-12.2778,53.8993,4.95023
23.0924,-10.6929,22.4426,-11.3532,27.2644,-12.3195,53.9153,4.92046
23.0799,-10.6948,22.43,-11.3589,27.2644,-12.3195,53.9285,4.93168
23.0649,-10.697,22.4153,-11.3658,27.2644,-12.3195,53.9448,4.94477
23.0365,-10.7013,22.389,-11.3796,27.2131,-12.3617,53.9751,4.92591
23.0235,-10.7032,22.376,-11.3856,27.2131,-12.3617,53.9886,4.93743
23.01,-10.7052,22.3626,-11.3918,27.2131,-12.3617,54.003,4.94931
22.9952,-10.7074,22.3481,-11.3986,27.2131,-12.3617,54.0185,4.96218
22.9819,-10.7094,22.3349,-11.4047,27.2131,-12.3617,54.0327,4.97395
22.9673,-10.7116,22.3207,-11.4114,27.1619,-12.4039,54.0483,4.94468
22.9381,-10.7159,22.2937,-11.4257,27.1619,-12.4039,54.0785,4.96826
22.9244,-10.718,22.2802,-11.432,27.1619,-12.4039,54.0932,4.98026
22.9113,-10.7199,22.2672,-11.438,27.11,-12.4463,54.1068,4.94933
22.8974,-10.722,22.2536,-11.4445,27.11,-12.4463,54.1218,4.96139
22.8815,-10.7244,22.2382,-11.4519,27.11,-12.4463,54.1384,4.97495
22.865,-10.7268,22.2223,-11.4597,27.11,-12.4463,54.1556,4.98894
22.8347,-10.7314,22.1944,-11.4746,27.0582,-12.4894,54.1879,4.97131
22.8185,-10.7338,22.1788,-11.4822,27.0582,-12.4894,54.2044,4.98498
22.8026,-10.7361,22.1634,-11.4897,27.0582,-12.4894,54.2193,4.99851
22.7876,-10.7384,22.1489,-11.4968,27.0582,-12.4894,54.2348,5.01131
22.7701,-10.741,22.1322,-11.5051,27.0072,-12.5328,54.251,4.98483
22.7472,-10.7444,22.1109,-11.5162,27.0072,-12.5328,54.2752,5.00342
22.7334,-10.7465,22.0974,-11.5227,27.0072,-12.5328,54.2898,5.0153
22.7176,-10.7488,22.0822,-11.5301,26.9561,-12.5759,54.3062,4.98744
22.7027,-10.7511,22.0678,-11.5372,26.9561,-12.5759,54.3218,5.00008
22.6874,-10.7534,22.0531,-11.5444,26.9561,-12.5759,54.3379,5.01295
22.6693,-10.7561,22.0359,-11.5531,26.9561,-12.5759,54.3571,5.02796
22.6376,-10.7608,22.007,-11.5688,26.9048,-12.6188,54.3906,5.0117
22.6209,-10.7634,21.9911,-11.5768,26.9048,-12.6188,54.408,5.02557
22.6073,-10.7654,21.9779,-11.5832,26.9048,-12.6188,54.4224,5.03714
22.5914,-10.7678,21.9627,-11.5908,26.9048,-12.6188,54.439,5.05046
22.5552,-10.7733,21.9299,-11.609,26.8538,-12.662,54.4766,5.03781
22.5383,-10.7758,21.9139,-11.6171,26.8538,-12.662,54.4922,5.05176
22.5238,-10.778,21.9,-11.624,26.8029,-12.7057,54.5074,5.02335
22.5074,-10.7805,21.8845,-11.6318,26.8029,-12.7057,54.5227,5.03682
22.4918,-10.7829,21.8695,-11.6394,26.8029,-12.7057,54.539,5.04978
22.4749,-10.7854,21.8536,-11.6475,26.8029,-12.7057,54.5546,5.06364
22.4487,-10.7894,21.8296,-11.6605,26.7518,-12.7492,54.579,5.04372
22.4344,-10.7916,21.8159,-11.6673,26.7518,-12.7492,54.5935,5.05561
22.4178,-10.7941,21.8002,-11.6754,26.7518,-12.7492,54.6089,5.06921
22.4043,-10.7962,21.7872,-11.6818,26.7518,-12.7492,54.6229,5.08054
22.3864,-10.7989,21.7705,-11.6905,26.7518,-12.7492,54.6395,5.09507
22.3712,-10.8012,21.7561,-11.6978,26.7009,-12.7925,54.6557,5.067
22.3415,-10.8057,21.7291,-11.7128,26.7009,-12.7925,54.6868,5.09015
22.3235,-10.8085,21.7123,-11.7216,26.7009,-12.7925,54.7033,5.10466
22.3086,-10.8108,21.6981,-11.7288,26.65,-12.8359,54.7191,5.07658
22.2924,-10.8133,21.6828,-11.7367,26.65,-12.8359,54.734,5.08975
22.2763,-10.8157,21.6678,-11.7445,26.65,-12.8359,54.7509,5.10279
22.2545,-10.8191,21.6477,-11.7553,26.65,-12.8359,54.7737,5.12005
22.2356,-10.822,21.6301,-11.7647,26.5992,-12.8795,54.7909,5.09497
22.2219,-10.8241,21.6171,-11.7713,26.5992,-12.8795,54.8052,5.10627
22.205,-10.8267,21.6013,-11.7796,26.5992,-12.8795,54.8209,5.11986
22.1902,-10.829,21.5873,-11.7868,26.5992,-12.8795,54.8361,5.13196
22.1749,-10.8313,21.5729,-11.7943,26.5484,-12.9231,54.852,5.10438
22.14,-10.8367,21.5416,-11.8121,26.5484,-12.9231,54.8841,5.13096
22.1262,-10.8388,21.5286,-11.8187,26.5484,-12.9231,54.8985,5.14221
22.111,-10.8412,21.5143,-11.8262,26.4977,-12.9667,54.9125,5.11454
22.0975,-10.8433,21.5015,-11.8328,26.4977,-12.9667,54.9268,5.12557
22.0821,-10.8457,21.4871,-11.8403,26.4977,-12.9667,54.9409,5.13793
22.0535,-10.8501,21.4613,-11.8549,26.4977,-12.9667,54.9673,5.15995
22.0304,-10.8537,21.4403,-11.8665,26.4468,-13.0103,54.9916,5.13783
22.0157,-10.856,21.4265,-11.8737,26.4468,-13.0103,55.0068,5.14963
22.0006,-10.8584,21.4124,-11.8812,26.4468,-13.0103,55.0229,5.16178
21.9851,-10.8608,21.3979,-11.8888,26.4468,-13.0103,55.0387,5.17421
21.9643,-10.864,21.3789,-11.8993,26.3962,-13.054,55.0578,5.15071
21.9284,-10.8696,21.3469,-11.9178,26.3962,-13.054,55.0909,5.17778
21.9132,-10.872,21.3328,-11.9253,26.3962,-13.054,55.1067,5.1899
21.8957,-10.8747,21.3167,-11.9341,26.3457,-13.0978,55.1227,5.16423
21.8808,-10.8771,21.3028,-11.9414,26.3457,-13.0978,55.1382,5.17606
21.8639,-10.8797,21.2872,-11.9499,26.3457,-13.0978,55.1558,5.18942
21.8376,-10.8838,21.2635,-11.9634,26.295,-13.1416,55.1803,5.16987
21.8222,-10.8863,21.2493,-11.971,26.295,-13.1416,55.1962,5.18201
21.8055,-10.8889,21.2339,-11.9794,26.295,-13.1416,55.2113,5.19511
21.7909,-10.8912,21.2203,-11.9867,26.295,-13.1416,55.2263,5.20669
21.7733,-10.8939,21.2042,-11.9955,26.295,-13.1416,55.2424,5.22043
21.738,-10.8995,21.1729,-12.0138,26.2444,-13.1854,55.2789,5.20732
21.7239,-10.9017,21.1597,-12.0209,26.2444,-13.1854,55.2939,5.21854
21.7083,-10.9042,21.1454,-12.0287,26.194,-13.2293,55.31,5.19166
21.6938,-10.9065,21.1319,-12.0359,26.194,-13.2293,55.3252,5.20305
21.6786,-10.9089,21.1179,-12.0435,26.194,-13.2293,55.341,5.21497
21.6437,-10.9144,21.087,-12.0617,26.1437,-13.2732,55.3779,5.20201
21.6275,-10.917,21.0721,-12.0699,26.1437,-13.2732,55.3925,5.21455
21.6135,-10.9192,21.0592,-12.0769,26.1437,-13.2732,55.4072,5.2255
21.5956,-10.9221,21.0428,-12.086,26.1437,-13.2732,55.4237,5.23934
21.5807,-10.9244,21.0291,-12.0935,26.1437,-13.2732,55.4395,5.25098
21.5455,-10.93,20.998,-12.1119,26.0931,-13.3172,55.4762,5.23786
21.5317,-10.9322,20.9853,-12.1188,26.0931,-13.3172,55.4904,5.24863
21.5182,-10.9344,20.9728,-12.1256,26.0931,-13.3172,55.5046,5.25927
21.504,-10.9366,20.9598,-12.1327,26.0423,-13.3615,55.5192,5.23109
21.4896,-10.9389,20.9465,-12.1399,26.0423,-13.3615,55.5343,5.24225
21.4747,-10.9413,20.9329,-12.1474,26.0423,-13.3615,55.5499,5.25376
21.4436,-10.9463,20.9053,-12.1637,25.9917,-13.4058,55.5821,5.23791
