Ground-Truth x (m),Ground-Truth y (m),Ground-Truth yaw (rad),Prediction x (m),Prediction y (m),Prediction yaw (rad),Time (s),Error (m)
12.9645,-11.5712,-3.11274,19.1396,-18.4467,-2.5332,64.3264,9.25957
12.9502,-11.5716,-3.11273,19.1396,-18.4467,-2.5332,64.3413,9.26881
12.9361,-11.572,-3.11272,19.1396,-18.4467,-2.5332,64.356,9.27795
12.9244,-11.5724,-3.11272,19.0847,-18.4852,-2.53321,64.3686,9.27755
12.9099,-11.5728,-3.11272,19.0847,-18.4852,-2.53321,64.3815,9.28682
12.8803,-11.5736,-3.1127,19.0847,-18.4852,-2.53321,64.4087,9.30588
12.8666,-11.574,-3.1127,19.0847,-18.4852,-2.53321,64.4231,9.31479
12.8495,-11.5745,-3.11269,19.0298,-18.5237,-2.53321,64.4388,9.31785
12.834,-11.575,-3.11269,19.0298,-18.5237,-2.53321,64.4553,9.32784
12.8165,-11.5755,-3.11268,19.0298,-18.5237,-2.53321,64.4713,9.3391
12.8001,-11.576,-3.11268,19.0298,-18.5237,-2.53321,64.4862,9.34964
12.7741,-11.5767,-3.11267,18.9749,-18.5622,-2.53321,64.5135,9.35859
12.7597,-11.5771,-3.11266,18.9749,-18.5622,-2.53321,64.5268,9.36781
12.7468,-11.5775,-3.11266,18.9749,-18.5622,-2.53321,64.5402,9.37611
12.7319,-11.5779,-3.11265,18.9749,-18.5622,-2.53321,64.5536,9.38566
12.7204,-11.5783,-3.11265,18.92,-18.6007,-2.5332,64.5659,9.3854
12.71,-11.5786,-3.11265,18.92,-18.6007,-2.5332,64.5766,9.39206
12.6961,-11.579,-3.11264,18.92,-18.6007,-2.5332,64.5893,9.40092
12.6761,-11.5795,-3.11264,18.92,-18.6007,-2.5332,64.6104,9.41374
12.6641,-11.5799,-3.11263,18.92,-18.6007,-2.5332,64.6231,9.42148
12.6522,-11.5802,-3.11263,18.8651,-18.6392,-2.53319,64.6354,9.4215
12.6408,-11.5806,-3.11263,18.8651,-18.6392,-2.53319,64.6457,9.42877
12.6302,-11.5809,-3.11262,18.8651,-18.6392,-2.53319,64.6568,9.43557
12.618,-11.5812,-3.11262,18.8651,-18.6392,-2.53319,64.6698,9.44339
12.6029,-11.5817,-3.11261,18.8651,-18.6392,-2.53319,64.6855,9.45304
12.5737,-11.5825,-3.11261,18.8102,-18.6777,-2.53317,64.7123,9.46424
12.5597,-11.5829,-3.1126,18.8102,-18.6777,-2.53317,64.727,9.47313
12.5444,-11.5834,-3.1126,18.8102,-18.6777,-2.53317,64.7409,9.48291
12.5311,-11.5837,-3.11259,18.8102,-18.6777,-2.53317,64.755,9.49142
12.5157,-11.5842,-3.11259,18.7553,-18.7162,-2.53316,64.7691,9.49391
12.5031,-11.5846,-3.11259,18.7553,-18.7162,-2.53316,64.7823,9.50189
12.4796,-11.5852,-3.11258,18.7553,-18.7162,-2.53316,64.8064,9.51689
12.4668,-11.5856,-3.11258,18.7553,-18.7162,-2.53316,64.8199,9.52503
12.4553,-11.5859,-3.11257,18.7004,-18.7547,-2.53316,64.8304,9.52514
12.4446,-11.5863,-3.11257,18.7004,-18.7547,-2.53316,64.8415,9.53194
12.4317,-11.5866,-3.11257,18.7004,-18.7547,-2.53316,64.8533,9.5401
12.4215,-11.5869,-3.11256,18.7004,-18.7547,-2.53316,64.8639,9.54659
12.4109,-11.5872,-3.11256,18.7004,-18.7547,-2.53316,64.8752,9.55337
12.3979,-11.5876,-3.11256,18.7004,-18.7547,-2.53316,64.8871,9.56163
12.3816,-11.5881,-3.11255,18.6455,-18.7932,-2.53316,64.9042,9.56485
12.3707,-11.5884,-3.11255,18.6455,-18.7932,-2.53316,64.9143,9.5718
12.3603,-11.5887,-3.11255,18.6455,-18.7932,-2.53316,64.9249,9.57835
12.3477,-11.5891,-3.11254,18.6455,-18.7932,-2.53316,64.9383,9.58639
12.333,-11.5895,-3.11254,18.6455,-18.7932,-2.53316,64.9537,9.59573
12.318,-11.5899,-3.11254,18.5906,-18.8318,-2.53317,64.9693,9.59819
12.302,-11.5904,-3.11253,18.5906,-18.8318,-2.53317,64.9862,9.60832
12.2775,-11.5911,-3.11253,18.5906,-18.8318,-2.53317,65.0084,9.62382
12.2636,-11.5915,-3.11252,18.5906,-18.8318,-2.53317,65.0233,9.63265
12.2462,-11.592,-3.11252,18.5357,-18.8703,-2.53318,65.0389,9.63676
12.2325,-11.5924,-3.11252,18.5357,-18.8703,-2.53318,65.0531,9.64537
12.2212,-11.5927,-3.11251,18.5357,-18.8703,-2.53318,65.0634,9.65254
12.2085,-11.5931,-3.11251,18.5357,-18.8703,-2.53318,65.0765,9.66054
12.1963,-11.5935,-3.11251,18.5357,-18.8703,-2.53318,65.0893,9.66828
12.1792,-11.594,-3.1125,18.4808,-18.9088,-2.5332,65.1071,9.67228
12.1685,-11.5943,-3.1125,18.4808,-18.9088,-2.5332,65.1183,9.679
12.1569,-11.5946,-3.1125,18.4808,-18.9088,-2.5332,65.1289,9.68629
12.1454,-11.595,-3.1125,18.4808,-18.9088,-2.5332,65.141,9.6936
12.1348,-11.5953,-3.11249,18.4808,-18.9088,-2.5332,65.1521,9.70029
12.1251,-11.5955,-3.11249,18.4259,-18.9473,-2.53321,65.161,9.69971
12.1125,-11.5959,-3.11249,18.4259,-18.9473,-2.53321,65.174,9.70759
12.1016,-11.5962,-3.11249,18.4259,-18.9473,-2.53321,65.1852,9.71443
12.0809,-11.5968,-3.11248,18.4259,-18.9473,-2.53321,65.2071,9.72748
12.0691,-11.5972,-3.11248,18.4259,-18.9473,-2.53321,65.2179,9.73493
12.0592,-11.5975,-3.11248,18.371,-18.9858,-2.53322,65.2282,9.73459
12.0485,-11.5978,-3.11247,18.371,-18.9858,-2.53322,65.2393,9.74125
12.037,-11.5981,-3.11247,18.371,-18.9858,-2.53322,65.2502,9.74848
12.028,-11.5984,-3.11247,18.371,-18.9858,-2.53322,65.2592,9.75412
12.0167,-11.5987,-3.11247,18.371,-18.9858,-2.53322,65.2712,9.76124
12.0062,-11.599,-3.11247,18.371,-18.9858,-2.53322,65.2811,9.76786
11.9925,-11.5994,-3.11246,18.3161,-19.0243,-2.53322,65.2953,9.77001
11.9804,-11.5998,-3.11246,18.3161,-19.0243,-2.53322,65.3064,9.77757
11.9697,-11.6001,-3.11246,18.3161,-19.0243,-2.53322,65.3176,9.78426
11.9599,-11.6004,-3.11246,18.3161,-19.0243,-2.53322,65.3277,9.79036
11.9475,-11.6007,-3.11245,18.3161,-19.0243,-2.53322,65.3392,9.79814
11.9375,-11.601,-3.11245,18.3161,-19.0243,-2.53322,65.3497,9.80446
11.9278,-11.6013,-3.11245,18.3161,-19.0243,-2.53322,65.3597,9.81056
11.9153,-11.6017,-3.11245,18.2612,-19.0628,-2.53321,65.3711,9.81197
11.9062,-11.6019,-3.11244,18.2612,-19.0628,-2.53321,65.3807,9.81762
11.8822,-11.6026,-3.11244,18.2612,-19.0628,-2.53321,65.4055,9.83266
11.8722,-11.6029,-3.11244,18.2612,-19.0628,-2.53321,65.4162,9.83895
11.8612,-11.6032,-3.11243,18.2612,-19.0628,-2.53321,65.4261,9.84582
11.8492,-11.6036,-3.11243,18.2063,-19.1013,-2.5332,65.4386,9.84702
11.8411,-11.6038,-3.11243,18.2063,-19.1013,-2.5332,65.4472,9.85205
11.8302,-11.6041,-3.11243,18.2063,-19.1013,-2.5332,65.4573,9.85888
11.8169,-11.6045,-3.11243,18.2063,-19.1013,-2.5332,65.471,9.86718
11.8081,-11.6048,-3.11242,18.2063,-19.1013,-2.5332,65.4802,9.87271
11.7941,-11.6052,-3.11242,18.2063,-19.1013,-2.5332,65.4947,9.88145
11.7834,-11.6055,-3.11242,18.1514,-19.1398,-2.53319,65.5062,9.88193
11.7719,-11.6058,-3.11242,18.1514,-19.1398,-2.53319,65.5166,9.88907
11.7622,-11.6061,-3.11241,18.1514,-19.1398,-2.53319,65.5266,9.89514
11.7516,-11.6064,-3.11241,18.1514,-19.1398,-2.53319,65.5378,9.90176
11.7415,-11.6067,-3.11241,18.1514,-19.1398,-2.53319,65.5471,9.90807
11.7315,-11.607,-3.11241,18.1514,-19.1398,-2.53319,65.5574,9.9143
11.7223,-11.6073,-3.11241,18.0965,-19.1783,-2.53319,65.5672,9.91395
11.7121,-11.6076,-3.11241,18.0965,-19.1783,-2.53319,65.5764,9.92027
11.7008,-11.6079,-3.1124,18.0965,-19.1783,-2.53319,65.5883,9.92729
11.6831,-11.6084,-3.1124,18.0965,-19.1783,-2.53319,65.6046,9.9383
11.6743,-11.6087,-3.1124,18.0965,-19.1783,-2.53319,65.614,9.94382
11.6633,-11.609,-3.1124,18.0965,-19.1783,-2.53319,65.6255,9.95068
11.6491,-11.6094,-3.11239,18.0416,-19.2168,-2.53319,65.6385,9.95346
11.6389,-11.6097,-3.11239,18.0416,-19.2168,-2.53319,65.6491,9.95979
11.6292,-11.61,-3.11239,18.0416,-19.2168,-2.53319,65.6592,9.96585
11.6189,-11.6103,-3.11239,18.0416,-19.2168,-2.53319,65.6686,9.97223
11.6094,-11.6106,-3.11239,18.0416,-19.2168,-2.53319,65.6784,9.97815
11.5935,-11.611,-3.11238,18.0416,-19.2168,-2.53319,65.6931,9.98806
11.5823,-11.6114,-3.11238,17.9867,-19.2553,-2.53319,65.7047,9.9891
11.5731,-11.6116,-3.11238,17.9867,-19.2553,-2.53319,65.7144,9.99477
11.5611,-11.612,-3.11238,17.9867,-19.2553,-2.53319,65.7253,10.0022
11.5496,-11.6123,-3.11238,17.9867,-19.2553,-2.53319,65.7372,10.0093
11.5397,-11.6126,-3.11237,17.9867,-19.2553,-2.53319,65.7477,10.0155
11.5286,-11.6129,-3.11237,17.9867,-19.2553,-2.53319,65.7579,10.0224
11.5176,-11.6133,-3.11237,17.9318,-19.2938,-2.53321,65.7693,10.0234
11.5085,-11.6135,-3.11237,17.9318,-19.2938,-2.53321,65.779,10.029
11.4904,-11.6141,-3.11237,17.9318,-19.2938,-2.53321,65.7977,10.0402
11.4808,-11.6143,-3.11236,17.9318,-19.2938,-2.53321,65.8077,10.0462
11.4692,-11.6147,-3.11236,17.9318,-19.2938,-2.53321,65.8183,10.0534
11.4602,-11.6149,-3.11236,17.9318,-19.2938,-2.53321,65.8278,10.0589
11.4467,-11.6153,-3.11236,17.8769,-19.3323,-2.53322,65.842,10.0615
11.432,-11.6158,-3.11236,17.8769,-19.3323,-2.53322,65.8571,10.0706
11.4178,-11.6162,-3.11235,17.8769,-19.3323,-2.53322,65.8723,10.0794
11.4019,-11.6166,-3.11235,17.8769,-19.3323,-2.53322,65.8887,10.0892
11.3729,-11.6175,-3.11235,17.822,-19.3708,-2.53324,65.9187,10.1015
11.3615,-11.6178,-3.11234,17.822,-19.3708,-2.53324,65.9308,10.1085
11.3485,-11.6182,-3.11234,17.822,-19.3708,-2.53324,65.9441,10.1165
11.3364,-11.6186,-3.11234,17.822,-19.3708,-2.53324,65.9569,10.124
11.3223,-11.619,-3.11234,17.7671,-19.4093,-2.53325,65.9699,10.1272
11.3107,-11.6193,-3.11234,17.7671,-19.4093,-2.53325,65.982,10.1343
11.2938,-11.6198,-3.11233,17.7671,-19.4093,-2.53325,65.9973,10.1448
11.2811,-11.6202,-3.11233,17.7671,-19.4093,-2.53325,66.0107,10.1526
11.2677,-11.6206,-3.11233,17.7671,-19.4093,-2.53325,66.0229,10.1608
11.2557,-11.6209,-3.11233,17.7122,-19.4478,-2.53326,66.0352,10.1628
11.2438,-11.6213,-3.11233,17.7122,-19.4478,-2.53326,66.046,10.17
11.2318,-11.6216,-3.11232,17.7122,-19.4478,-2.53326,66.0571,10.1774
11.221,-11.6219,-3.11232,17.7122,-19.4478,-2.53326,66.0683,10.1841
11.2112,-11.6222,-3.11232,17.7122,-19.4478,-2.53326,66.0787,10.1901
11.1925,-11.6228,-3.11232,17.6573,-19.4863,-2.53327,66.098,10.1963
11.1818,-11.6231,-3.11232,17.6573,-19.4863,-2.53327,66.1092,10.2028
11.1696,-11.6234,-3.11231,17.6573,-19.4863,-2.53327,66.1204,10.2103
11.16,-11.6237,-3.11231,17.6573,-19.4863,-2.53327,66.1306,10.2162
11.149,-11.624,-3.11231,17.6573,-19.4863,-2.53327,66.1422,10.2229
11.1385,-11.6244,-3.11231,17.6573,-19.4863,-2.53327,66.153,10.2294
11.1306,-11.6246,-3.11231,17.6573,-19.4863,-2.53327,66.1613,10.2343
11.1179,-11.625,-3.11231,17.6024,-19.5248,-2.53326,66.1729,10.2368
11.1075,-11.6253,-3.11231,17.6024,-19.5248,-2.53326,66.1844,10.2431
11.0832,-11.626,-3.1123,17.6024,-19.5248,-2.53326,66.206,10.258
11.0725,-11.6263,-3.1123,17.6024,-19.5248,-2.53326,66.2171,10.2645
11.0634,-11.6266,-3.1123,17.6024,-19.5248,-2.53326,66.2267,10.2702
11.0494,-11.627,-3.1123,17.5475,-19.5633,-2.53325,66.2396,10.2735
11.0367,-11.6273,-3.11229,17.5475,-19.5633,-2.53325,66.2528,10.2813
11.0221,-11.6278,-3.11229,17.5475,-19.5633,-2.53325,66.2681,10.2902
11.009,-11.6281,-3.11229,17.5475,-19.5633,-2.53325,66.2815,10.2982
10.9851,-11.6288,-3.11229,17.4925,-19.6018,-2.53325,66.3063,10.3077
10.971,-11.6293,-3.11229,17.4925,-19.6018,-2.53325,66.3212,10.3164
10.9556,-11.6297,-3.11228,17.4925,-19.6018,-2.53325,66.3371,10.3257
10.9386,-11.6302,-3.11228,17.4925,-19.6018,-2.53325,66.3529,10.3361
10.9228,-11.6307,-3.11228,17.4376,-19.6403,-2.53324,66.3691,10.3408
10.9103,-11.631,-3.11228,17.4376,-19.6403,-2.53324,66.3825,10.3484
10.8833,-11.6318,-3.11227,17.4376,-19.6403,-2.53324,66.4108,10.3649
10.8686,-11.6323,-3.11227,17.4376,-19.6403,-2.53324,66.426,10.3738
10.8543,-11.6327,-3.11227,17.3827,-19.6788,-2.53324,66.4412,10.3776
10.8388,-11.6331,-3.11227,17.3827,-19.6788,-2.53324,66.4574,10.3871
10.8216,-11.6336,-3.11226,17.3827,-19.6788,-2.53324,66.473,10.3975
10.8051,-11.6341,-3.11226,17.3827,-19.6788,-2.53324,66.49,10.4076
10.7829,-11.6348,-3.11226,17.3278,-19.7173,-2.53325,66.5104,10.4163
10.7713,-11.6351,-3.11226,17.3278,-19.7173,-2.53325,66.5225,10.4233
10.7562,-11.6356,-3.11226,17.3278,-19.7173,-2.53325,66.5364,10.4325
10.7411,-11.636,-3.11225,17.3278,-19.7173,-2.53325,66.5522,10.4417
10.7281,-11.6364,-3.1123,17.3278,-19.7173,-2.53325,66.5657,10.4496
10.7123,-11.6369,-3.11235,17.2729,-19.7558,-2.53315,66.582,10.4544
10.6891,-11.6375,-3.1127,17.2729,-19.7558,-2.53315,66.606,10.4685
10.6739,-11.638,-3.11305,17.2729,-19.7558,-2.53315,66.6217,10.4777
10.66,-11.6384,-3.11363,17.218,-19.7941,-2.53293,66.6362,10.4814
10.6464,-11.6387,-3.11434,17.218,-19.7941,-2.53293,66.651,10.4897
10.6333,-11.6391,-3.11533,17.218,-19.7941,-2.53293,66.6639,10.4976
10.6188,-11.6395,-3.11662,17.218,-19.7941,-2.53293,66.6792,10.5066
10.6023,-11.6399,-3.11847,17.218,-19.7941,-2.53293,66.6961,10.5167
10.5899,-11.6402,-3.12002,17.1618,-19.8301,-2.53569,66.7094,10.517
10.5772,-11.6405,-3.12172,17.1618,-19.8301,-2.53569,66.7215,10.5248
10.5676,-11.6406,-3.1231,17.1618,-19.8301,-2.53569,66.7316,10.5307
10.5558,-11.6409,-3.12499,17.1618,-19.8301,-2.53569,66.7432,10.538
10.5453,-11.641,-3.12676,17.1618,-19.8301,-2.53569,66.7543,10.5446
10.5366,-11.6412,-3.1283,17.1618,-19.8301,-2.53569,66.7638,10.5501
10.5256,-11.6413,-3.13023,17.1038,-19.86,-2.54241,66.7759,10.5435
10.5147,-11.6414,-3.13237,17.1038,-19.86,-2.54241,66.788,10.5503
10.4987,-11.6416,-3.13566,17.1038,-19.86,-2.54241,66.8041,10.5604
10.4898,-11.6416,-3.13753,17.1038,-19.86,-2.54241,66.8144,10.566
10.4797,-11.6417,-3.13971,17.1038,-19.86,-2.54241,66.8258,10.5724
10.4688,-11.6417,3.14103,17.0457,-19.8841,-2.55594,66.837,11.9853
10.4606,-11.6417,3.13914,17.0457,-19.8841,-2.55594,66.8468,11.9889
10.4521,-11.6417,3.13715,17.0457,-19.8841,-2.55594,66.8566,11.9927
10.4421,-11.6416,3.13474,17.0457,-19.8841,-2.55594,66.8676,11.9971
10.4325,-11.6416,3.13237,17.0457,-19.8841,-2.55594,66.8788,12.0013
10.4206,-11.6415,3.12939,17.0457,-19.8841,-2.55594,66.8929,12.0065
10.411,-11.6413,3.12689,16.9896,-19.9055,-2.57092,66.9044,12.0017
10.4024,-11.6412,3.12461,16.9896,-19.9055,-2.57092,66.9148,12.0054
10.3925,-11.641,3.12196,16.9896,-19.9055,-2.57092,66.9252,12.0096
10.3831,-11.6409,3.11938,16.9896,-19.9055,-2.57092,66.9366,12.0137
10.3747,-11.6407,3.11706,16.9896,-19.9055,-2.57092,66.9466,12.0174
10.3653,-11.6404,3.11443,16.9896,-19.9055,-2.57092,66.9564,12.0215
10.3574,-11.6402,3.11218,16.9896,-19.9055,-2.57092,66.966,12.0249
10.3487,-11.64,3.10968,16.9349,-19.9259,-2.58441,66.9763,12.0191
10.338,-11.6396,3.10657,16.9349,-19.9259,-2.58441,66.9875,12.0237
10.3251,-11.6392,3.10276,16.9349,-19.9259,-2.58441,67.0031,12.0293
10.315,-11.6388,3.09977,16.9349,-19.9259,-2.58441,67.0135,12.0337
10.3064,-11.6384,3.09716,16.9349,-19.9259,-2.58441,67.0236,12.0374
10.2966,-11.638,3.09418,16.9349,-19.9259,-2.58441,67.0353,12.0418
10.2873,-11.6375,3.09135,16.8795,-19.9462,-2.59956,67.045,12.0365
10.2789,-11.6371,3.08878,16.8795,-19.9462,-2.59956,67.0549,12.0401
10.2684,-11.6366,3.08551,16.8795,-19.9462,-2.59956,67.0674,12.0448
10.2593,-11.6361,3.08269,16.8795,-19.9462,-2.59956,67.0767,12.0488
10.2461,-11.6353,3.07855,16.8795,-19.9462,-2.59956,67.0921,12.0546
10.2339,-11.6345,3.07468,16.8222,-19.9653,-2.61493,67.1047,12.0491
10.2257,-11.634,3.07208,16.8222,-19.9653,-2.61493,67.1144,12.0527
10.2169,-11.6334,3.06927,16.8222,-19.9653,-2.61493,67.1245,12.0566
10.2077,-11.6327,3.06629,16.8222,-19.9653,-2.61493,67.1344,12.0607
10.1993,-11.632,3.06358,16.8222,-19.9653,-2.61493,67.1439,12.0645
10.1901,-11.6313,3.0606,16.8222,-19.9653,-2.61493,67.1547,12.0686
10.1808,-11.6306,3.05757,16.8222,-19.9653,-2.61493,67.1644,12.0728
10.172,-11.6298,3.05469,16.7632,-19.9829,-2.63089,67.1746,12.0641
10.1623,-11.629,3.05152,16.7632,-19.9829,-2.63089,67.186,12.0685
10.1452,-11.6274,3.04586,16.7632,-19.9829,-2.63089,67.2059,12.0763
10.1366,-11.6266,3.04301,16.7632,-19.9829,-2.63089,67.2165,12.0802
10.1267,-11.6256,3.03972,16.7632,-19.9829,-2.63089,67.2264,12.0848
10.1171,-11.6247,3.0365,16.7632,-19.9829,-2.63089,67.2377,12.0893
10.1091,-11.6238,3.03381,16.7044,-19.9989,-2.6475,67.2474,12.0796
10.0988,-11.6227,3.03036,16.7044,-19.9989,-2.6475,67.2582,12.0844
10.0901,-11.6217,3.02743,16.7044,-19.9989,-2.6475,67.2686,12.0885
10.0814,-11.6207,3.02451,16.7044,-19.9989,-2.6475,67.279,12.0925
10.0667,-11.619,3.01954,16.7044,-19.9989,-2.6475,67.2964,12.0994
10.058,-11.6179,3.01658,16.6462,-20.0134,-2.66421,67.307,12.0897
10.0488,-11.6168,3.01345,16.6462,-20.0134,-2.66421,67.317,12.094
10.0405,-11.6157,3.01062,16.6462,-20.0134,-2.66421,67.3268,12.098
10.0316,-11.6145,3.00761,16.6462,-20.0134,-2.66421,67.3374,12.1022
10.023,-11.6134,3.00467,16.6462,-20.0134,-2.66421,67.3466,12.1063
10.0141,-11.6121,3.0016,16.6462,-20.0134,-2.66421,67.3573,12.1107
10.0064,-11.6111,2.99896,16.6462,-20.0134,-2.66421,67.367,12.1144
9.99662,-11.6097,2.99561,16.5887,-20.0268,-2.68094,67.3771,12.1048
9.9858,-11.6081,2.99189,16.5887,-20.0268,-2.68094,67.3901,12.1101
9.9689,-11.6055,2.98605,16.5887,-20.0268,-2.68094,67.4082,12.1183
9.95991,-11.6041,2.98294,16.5887,-20.0268,-2.68094,67.419,12.1228
9.95195,-11.6028,2.98018,16.5887,-20.0268,-2.68094,67.4288,12.1267
9.94104,-11.6011,2.97639,16.5307,-20.0391,-2.69859,67.4405,12.1173
9.93105,-11.5994,2.97293,16.5307,-20.0391,-2.69859,67.4527,12.1223
9.9212,-11.5977,2.96955,16.5307,-20.0391,-2.69859,67.4633,12.1273
9.90869,-11.5955,2.9653,16.5307,-20.0391,-2.69859,67.4787,12.1336
9.88287,-11.5909,2.95678,16.4717,-20.0504,-2.7156,67.5095,12.1306
9.86844,-11.5882,2.9521,16.4717,-20.0504,-2.7156,67.5248,12.1381
9.85408,-11.5855,2.94749,16.4717,-20.0504,-2.7156,67.5425,12.1457
9.84047,-11.5828,2.94322,16.4717,-20.0504,-2.7156,67.5568,12.153
9.8279,-11.5803,2.93941,16.4124,-20.0619,-2.73139,67.572,12.143
9.81309,-11.5772,2.935,16.4124,-20.0619,-2.73139,67.5876,12.1511
9.79518,-11.5735,2.92985,16.4124,-20.0619,-2.73139,67.6094,12.161
9.78278,-11.5708,2.92641,16.4124,-20.0619,-2.73139,67.6246,12.168
9.76984,-11.568,2.92286,16.3528,-20.0742,-2.74624,67.6404,12.1585
9.75582,-11.5649,2.91913,16.3528,-20.0742,-2.74624,67.6569,12.1666
9.74219,-11.5618,2.91555,16.3528,-20.0742,-2.74624,67.6732,12.1745
9.72567,-11.558,2.91138,16.3528,-20.0742,-2.74624,67.6927,12.1842
9.71165,-11.5547,2.90787,16.2928,-20.0871,-2.75872,67.7073,12.1747
9.69903,-11.5517,2.90475,16.2928,-20.0871,-2.75872,67.7222,12.1822
9.68657,-11.5487,2.90173,16.2928,-20.0871,-2.75872,67.7351,12.1897
9.67763,-11.5465,2.89958,16.2928,-20.0871,-2.75872,67.7458,12.195
9.66818,-11.5442,2.89733,16.2928,-20.0871,-2.75872,67.757,12.2007
9.65609,-11.5412,2.89448,16.2928,-20.0871,-2.75872,67.7695,12.2081
9.64742,-11.539,2.89245,16.2327,-20.1003,-2.77045,67.7796,12.1955
9.63304,-11.5353,2.88914,16.2327,-20.1003,-2.77045,67.7946,12.2043
9.62432,-11.5331,2.88715,16.2327,-20.1003,-2.77045,67.8048,12.2097
9.61464,-11.5306,2.88496,16.2327,-20.1003,-2.77045,67.8166,12.2157
9.60458,-11.5279,2.88269,16.2327,-20.1003,-2.77045,67.8267,12.222
9.59408,-11.5251,2.88035,16.2327,-20.1003,-2.77045,67.839,12.2285
9.58561,-11.5229,2.87847,16.1722,-20.1132,-2.78165,67.8494,12.2153
9.57541,-11.5201,2.87621,16.1722,-20.1132,-2.78165,67.8595,12.2217
9.5638,-11.517,2.87368,16.1722,-20.1132,-2.78165,67.8735,12.229
9.54902,-11.5129,2.87048,16.1722,-20.1132,-2.78165,67.8887,12.2384
9.51886,-11.5045,2.86404,16.1113,-20.1254,-2.79274,67.92,12.2384
9.5083,-11.5015,2.8618,16.1113,-20.1254,-2.79274,67.9325,12.2452
9.49404,-11.4974,2.8588,16.1113,-20.1254,-2.79274,67.9474,12.2544
9.48185,-11.4939,2.85624,16.1113,-20.1254,-2.79274,67.9619,12.2623
9.46786,-11.4898,2.85332,16.0501,-20.1373,-2.80342,67.9764,12.2517
9.45582,-11.4862,2.85082,16.0501,-20.1373,-2.80342,67.9906,12.2596
9.43647,-11.4804,2.84683,16.0501,-20.1373,-2.80342,68.0107,12.2722
9.42535,-11.477,2.84455,16.0501,-20.1373,-2.80342,68.0239,12.2796
9.41124,-11.4727,2.84166,16.0501,-20.1373,-2.80342,68.0386,12.2889
9.40018,-11.4693,2.8394,15.9889,-20.149,-2.81379,68.0516,12.2762
9.38938,-11.4659,2.83721,15.9889,-20.149,-2.81379,68.063,12.2834
9.37952,-11.4628,2.83521,15.9889,-20.149,-2.81379,68.0746,12.29
9.36915,-11.4596,2.83311,15.9889,-20.149,-2.81379,68.0869,12.2969
9.35575,-11.4553,2.83041,15.9889,-20.149,-2.81379,68.1027,12.3059
9.34701,-11.4525,2.82866,15.9274,-20.1601,-2.82394,68.113,12.2913
9.33674,-11.4492,2.8266,15.9274,-20.1601,-2.82394,68.1237,12.2982
9.32589,-11.4456,2.82442,15.9274,-20.1601,-2.82394,68.1366,12.3056
9.317,-11.4427,2.82264,15.9274,-20.1601,-2.82394,68.1473,12.3116
9.30691,-11.4394,2.82063,15.9274,-20.1601,-2.82394,68.1576,12.3184
9.29704,-11.4361,2.81866,15.9274,-20.1601,-2.82394,68.1694,12.3252
9.28877,-11.4333,2.81701,15.8658,-20.1704,-2.83419,68.1793,12.3098
9.26713,-11.426,2.81272,15.8658,-20.1704,-2.83419,68.2054,12.3246
9.25759,-11.4228,2.81083,15.8658,-20.1704,-2.83419,68.2154,12.3311
9.24842,-11.4196,2.80901,15.8658,-20.1704,-2.83419,68.2262,12.3375
9.23644,-11.4155,2.80664,15.8658,-20.1704,-2.83419,68.2406,12.3457
9.22233,-11.4106,2.80387,15.8042,-20.1803,-2.84431,68.2574,12.3341
9.20968,-11.4061,2.80139,15.8042,-20.1803,-2.84431,68.2727,12.3429
9.19665,-11.4015,2.79888,15.8042,-20.1803,-2.84431,68.2882,12.352
9.17446,-11.3936,2.79471,15.7424,-20.1899,-2.85435,68.315,12.346
9.16299,-11.3895,2.79259,15.7424,-20.1899,-2.85435,68.3287,12.3541
9.15022,-11.3848,2.79027,15.7424,-20.1899,-2.85435,68.3437,12.3631
9.13907,-11.3807,2.78828,15.7424,-20.1899,-2.85435,68.3572,12.3711
9.12604,-11.3759,2.78597,15.7424,-20.1899,-2.85435,68.3709,12.3804
9.1166,-11.3724,2.78431,15.6804,-20.1991,-2.86381,68.3824,12.3651
9.09587,-11.3647,2.78079,15.6804,-20.1991,-2.86381,68.4071,12.38
9.08595,-11.3609,2.77914,15.6804,-20.1991,-2.86381,68.4189,12.3872
9.07592,-11.3571,2.77748,15.6804,-20.1991,-2.86381,68.4294,12.3945
9.0659,-11.3533,2.77585,15.6804,-20.1991,-2.86381,68.4416,12.4018
9.05522,-11.3492,2.77416,15.6182,-20.2083,-2.8724,68.4529,12.3871
9.04642,-11.3458,2.77276,15.6182,-20.2083,-2.8724,68.4622,12.3936
9.03581,-11.3417,2.7711,15.6182,-20.2083,-2.8724,68.475,12.4014
9.02617,-11.338,2.76963,15.6182,-20.2083,-2.8724,68.4866,12.4085
9.00732,-11.3306,2.7668,15.6182,-20.2083,-2.8724,68.509,12.4225
8.99608,-11.3262,2.76513,15.5556,-20.2187,-2.88002,68.5207,12.4085
8.9874,-11.3228,2.76385,15.5556,-20.2187,-2.88002,68.5311,12.415
8.97634,-11.3184,2.76225,15.5556,-20.2187,-2.88002,68.5426,12.4233
8.96711,-11.3147,2.76093,15.5556,-20.2187,-2.88002,68.5534,12.4302
8.95945,-11.3117,2.75984,15.5556,-20.2187,-2.88002,68.5624,12.436
8.95061,-11.3081,2.75858,15.5556,-20.2187,-2.88002,68.5729,12.4426
8.94143,-11.3044,2.7573,15.4923,-20.229,-2.88655,68.5837,12.4264
