Prediction x (m),Prediction y (m),EKF x (m),EKF y (m),Ground-Truth x (m),Ground-Truth y (m),Time (s),Error (m)
29.9725,-0.859926,30.2373,-0.0468484,30.6983,-0.400007,40.2745,0.611024
29.9759,-0.876123,30.2428,-0.0623168,30.6983,-0.400007,40.2902,0.598351
29.9788,-0.890546,30.2477,-0.0760674,30.7261,-0.458404,40.3061,0.640412
29.9843,-0.917029,30.2566,-0.101462,30.7261,-0.458404,40.3351,0.619442
29.9869,-0.929811,30.2609,-0.113617,30.7261,-0.458404,40.3497,0.609476
29.9894,-0.942057,30.265,-0.125252,30.7261,-0.458404,40.3628,0.600053
29.9919,-0.954303,30.2692,-0.136917,30.7536,-0.517002,40.3763,0.643464
29.9945,-0.967398,30.2736,-0.149399,30.7536,-0.517002,40.3907,0.633088
29.9972,-0.980792,30.2781,-0.162167,30.7536,-0.517002,40.4055,0.62261
30.0024,-1.00707,30.2867,-0.187378,30.7808,-0.575779,40.4348,0.655335
30.0052,-1.02151,30.2915,-0.201146,30.7808,-0.575779,40.4505,0.643958
30.008,-1.03596,30.2963,-0.214925,30.7808,-0.575779,40.4665,0.632724
30.0104,-1.0486,30.3005,-0.226983,30.7808,-0.575779,40.4802,0.62297
30.0128,-1.06121,30.3047,-0.239007,30.7808,-0.575779,40.4942,0.613369
30.0156,-1.07579,30.3095,-0.25293,30.8075,-0.63476,40.5084,0.654519
30.0196,-1.09713,30.3163,-0.27339,30.8075,-0.63476,40.5293,0.63803
30.022,-1.11016,30.3206,-0.285801,30.8075,-0.63476,40.5436,0.628108
30.0244,-1.12285,30.3247,-0.297885,30.8075,-0.63476,40.5576,0.618574
30.0269,-1.13695,30.3292,-0.311329,30.8342,-0.693814,40.573,0.660308
30.0297,-1.15196,30.3341,-0.325685,30.8342,-0.693814,40.5897,0.648725
30.0325,-1.16756,30.3391,-0.340611,30.8342,-0.693814,40.6065,0.636877
30.0373,-1.19454,30.3475,-0.366543,30.8608,-0.752908,40.636,0.668948
30.04,-1.21026,30.3525,-0.381571,30.8608,-0.752908,40.6513,0.656936
30.0422,-1.22287,30.3565,-0.393591,30.8608,-0.752908,40.6658,0.647415
30.0444,-1.23542,30.3605,-0.405583,30.8608,-0.752908,40.6791,0.638011
30.0466,-1.24814,30.3645,-0.417728,30.8608,-0.752908,40.6929,0.628623
30.0487,-1.26082,30.3685,-0.429837,30.8863,-0.81206,40.707,0.670153
30.053,-1.28659,30.3764,-0.454622,30.8863,-0.81206,40.7356,0.65085
30.0553,-1.30043,30.3807,-0.467843,30.8863,-0.81206,40.7509,0.640659
30.0572,-1.31213,30.3843,-0.478997,30.8863,-0.81206,40.7642,0.632144
30.0596,-1.32684,30.3889,-0.493093,30.9105,-0.871452,40.7785,0.670788
30.0617,-1.33961,30.3928,-0.505306,30.9105,-0.871452,40.7927,0.661189
30.064,-1.35452,30.3974,-0.519595,30.9105,-0.871452,40.8075,0.65017
30.0686,-1.38364,30.406,-0.547655,30.934,-0.93067,40.8362,0.678078
30.0706,-1.39664,30.4099,-0.560076,30.934,-0.93067,40.8508,0.668373
30.0728,-1.41073,30.4142,-0.573552,30.934,-0.93067,40.8651,0.658015
30.0747,-1.42333,30.418,-0.585622,30.934,-0.93067,40.8785,0.64882
30.0769,-1.43834,30.4225,-0.600019,30.934,-0.93067,40.8932,0.638086
30.0789,-1.45168,30.4264,-0.612801,30.9578,-0.989747,40.9079,0.677252
30.0829,-1.4788,30.4343,-0.63895,30.9578,-0.989747,40.938,0.65756
30.0854,-1.49624,30.4393,-0.655699,30.9578,-0.989747,40.9551,0.645185
30.0874,-1.51017,30.4434,-0.669037,30.9814,-1.0492,40.9702,0.684078
30.0896,-1.52593,30.448,-0.684182,30.9814,-1.0492,40.9859,0.67254
30.0914,-1.53935,30.4519,-0.697055,30.9814,-1.0492,41.0004,0.662847
30.095,-1.56551,30.4592,-0.722299,30.9814,-1.0492,41.0294,0.644561
30.0967,-1.57782,30.4628,-0.734085,31.0043,-1.10928,41.0429,0.684182
30.0984,-1.59108,30.4665,-0.746782,31.0043,-1.10928,41.0577,0.674606
30.1006,-1.60741,30.4711,-0.762476,31.0043,-1.10928,41.0732,0.663036
30.1023,-1.62102,30.475,-0.775542,31.0043,-1.10928,41.088,0.653506
30.1045,-1.63842,30.4798,-0.792303,31.028,-1.16969,41.1047,0.690679
30.1069,-1.65738,30.4851,-0.810571,31.028,-1.16969,41.1254,0.677162
30.1087,-1.67175,30.4891,-0.824369,31.028,-1.16969,41.1409,0.667086
30.1104,-1.68553,30.4929,-0.837599,31.028,-1.16969,41.1559,0.657582
30.1121,-1.6999,30.4968,-0.851393,31.0519,-1.23011,41.1718,0.697014
30.1138,-1.71428,30.5008,-0.865231,31.0519,-1.23011,41.1872,0.68676
30.1155,-1.72826,30.5046,-0.878675,31.0519,-1.23011,41.2026,0.676955
30.1187,-1.75581,30.5119,-0.905328,31.0519,-1.23011,41.2326,0.658316
30.1201,-1.7689,30.5154,-0.917896,31.0745,-1.29053,41.2466,0.697274
30.1216,-1.78184,30.5189,-0.930312,31.0745,-1.29053,41.2607,0.688212
30.123,-1.79456,30.5224,-0.942553,31.0745,-1.29053,41.2747,0.679385
30.1246,-1.80971,30.5264,-0.957167,31.0745,-1.29053,41.2896,0.669093
30.1262,-1.82478,30.5304,-0.971685,31.0958,-1.35108,41.3062,0.705549
30.1289,-1.85071,30.537,-0.996793,31.0958,-1.35108,41.335,0.68766
30.1303,-1.86401,30.5405,-1.00959,31.0958,-1.35108,41.3497,0.67862
30.1315,-1.87616,30.5437,-1.02126,31.0958,-1.35108,41.3634,0.670492
30.133,-1.8906,30.5475,-1.03519,31.1164,-1.41122,41.3776,0.706434
30.1341,-1.90261,30.5507,-1.04675,31.1164,-1.41122,41.3907,0.69806
30.1356,-1.9183,30.5547,-1.0619,31.1164,-1.41122,41.4059,0.687372
30.1387,-1.95035,30.5626,-1.09301,31.1372,-1.47136,41.4411,0.71212
30.1399,-1.96401,30.566,-1.10617,31.1372,-1.47136,41.4561,0.702722
30.1411,-1.97759,30.5694,-1.11926,31.1372,-1.47136,41.471,0.693533
30.1424,-1.99158,30.573,-1.13277,31.1372,-1.47136,41.4864,0.684202
30.1435,-2.00513,30.5764,-1.14585,31.1372,-1.47136,41.5013,0.675321
30.1454,-2.0273,30.5818,-1.16735,31.1578,-1.53187,41.5227,0.70632
30.1465,-2.04062,30.5851,-1.1802,31.1578,-1.53187,41.5373,0.697369
30.1478,-2.05642,30.5889,-1.19547,31.1578,-1.53187,41.5527,0.687007
30.1489,-2.07005,30.5922,-1.20862,31.1578,-1.53187,41.5674,0.67822
30.1501,-2.08636,30.5962,-1.22442,31.1777,-1.59296,41.5832,0.712619
30.1511,-2.09852,30.5992,-1.23616,31.1777,-1.59296,41.5965,0.704426
30.1522,-2.1138,30.6028,-1.25095,31.1777,-1.59296,41.6113,0.694388
30.1537,-2.13365,30.6075,-1.2702,31.1777,-1.59296,41.6332,0.681736
30.1546,-2.14754,30.6108,-1.28363,31.1972,-1.65444,41.6467,0.717566
30.1555,-2.16057,30.6139,-1.29621,31.1972,-1.65444,41.661,0.708891
30.1565,-2.17533,30.6174,-1.31052,31.1972,-1.65444,41.6754,0.69923
30.1575,-2.18988,30.6208,-1.32462,31.1972,-1.65444,41.6913,0.689896
30.1586,-2.20713,30.6248,-1.34136,31.2169,-1.71592,41.708,0.72407
30.1607,-2.23948,30.6319,-1.37288,31.2169,-1.71592,41.7431,0.7032
30.1614,-2.25189,30.6347,-1.38487,31.2169,-1.71592,41.757,0.695317
30.1623,-2.26684,30.6381,-1.39935,31.2372,-1.77724,41.7733,0.731592
30.1632,-2.28407,30.642,-1.41609,31.2372,-1.77724,41.7896,0.720309
30.164,-2.29863,30.6452,-1.43022,31.2372,-1.77724,41.8053,0.71094
30.1654,-2.32512,30.6509,-1.45603,31.2372,-1.77724,41.8339,0.694624
30.166,-2.33763,30.6537,-1.46813,31.257,-1.8386,41.8477,0.731659
30.1667,-2.35092,30.6566,-1.481,31.257,-1.8386,41.8618,0.723088
30.1673,-2.36331,30.6594,-1.49302,31.257,-1.8386,41.8756,0.715176
30.1679,-2.37758,30.6626,-1.50688,31.257,-1.8386,41.8909,0.706295
30.1686,-2.39317,30.6659,-1.52204,31.2757,-1.90009,41.9079,0.740747
30.1697,-2.4191,30.6713,-1.54734,31.2757,-1.90009,41.9363,0.724385
30.1702,-2.43202,30.674,-1.55986,31.2757,-1.90009,41.9503,0.716351
30.1707,-2.44403,30.6766,-1.5715,31.2757,-1.90009,41.9636,0.709008
30.1712,-2.45897,30.6798,-1.58604,31.2931,-1.96179,41.9782,0.742354
30.1716,-2.47166,30.6825,-1.59837,31.2931,-1.96179,41.9922,0.734248
30.1722,-2.48799,30.6859,-1.61428,31.2931,-1.96179,42.0083,0.724115
30.1731,-2.51709,30.6916,-1.64274,31.2931,-1.96179,42.0369,0.706938
30.1735,-2.53146,30.6945,-1.65671,31.3095,-2.0233,42.0526,0.739307
30.1739,-2.54644,30.6975,-1.67129,31.3095,-2.0233,42.0673,0.730087
30.1742,-2.55945,30.7001,-1.68395,31.3095,-2.0233,42.0821,0.722184
30.1745,-2.57337,30.7029,-1.69752,31.3095,-2.0233,42.0954,0.713936
30.1747,-2.58598,30.7055,-1.7098,31.3253,-2.08459,42.1094,0.747063
30.1751,-2.60445,30.709,-1.72783,31.3253,-2.08459,42.1298,0.73576
30.1753,-2.61691,30.7115,-1.73996,31.3253,-2.08459,42.1437,0.728234
30.1755,-2.63183,30.7143,-1.75449,31.3253,-2.08459,42.1584,0.719488
30.1757,-2.64614,30.7171,-1.76843,31.3405,-2.14592,42.1741,0.75118
30.1758,-2.66125,30.7199,-1.78319,31.3405,-2.14592,42.1889,0.741912
30.176,-2.67515,30.7226,-1.79677,31.3405,-2.14592,42.2046,0.733556
30.1762,-2.70527,30.7278,-1.82633,31.3405,-2.14592,42.2379,0.716472
30.1762,-2.7191,30.7304,-1.83983,31.3552,-2.20746,42.2531,0.747783
30.1762,-2.73245,30.7328,-1.85285,31.3552,-2.20746,42.2679,0.739818
30.1762,-2.74572,30.7352,-1.86582,31.3552,-2.20746,42.2829,0.732037
30.1761,-2.75816,30.7375,-1.87799,31.3552,-2.20746,42.2962,0.724886
30.1761,-2.77039,30.7397,-1.88993,31.3695,-2.26944,42.3097,0.757462
30.1759,-2.8003,30.7446,-1.91934,31.3695,-2.26944,42.3389,0.740057
30.1757,-2.81407,30.747,-1.93281,31.3695,-2.26944,42.3542,0.732212
30.1755,-2.82761,30.7493,-1.94605,31.3695,-2.26944,42.3693,0.724699
30.1753,-2.84135,30.7516,-1.95951,31.3827,-2.3316,42.3847,0.755125
30.1751,-2.85543,30.754,-1.97332,31.3827,-2.3316,42.3989,0.746885
30.1748,-2.86909,30.7563,-1.98671,31.3827,-2.3316,42.4137,0.739079
30.1744,-2.8889,30.7594,-2.00618,31.3827,-2.3316,42.436,0.728254
30.174,-2.90584,30.762,-2.02282,31.3952,-2.39365,42.4527,0.756281
30.1736,-2.92156,30.7645,-2.03825,31.3952,-2.39365,42.4701,0.74731
30.1731,-2.93654,30.7668,-2.05297,31.3952,-2.39365,42.4852,0.738954
30.1727,-2.95077,30.769,-2.06696,31.3952,-2.39365,42.5011,0.731232
30.1716,-2.98274,30.7734,-2.09854,31.4069,-2.45533,42.5372,0.750355
30.171,-2.99657,30.7755,-2.11213,31.4069,-2.45533,42.5527,0.742748
30.1704,-3.01065,30.7775,-2.12597,31.4069,-2.45533,42.5684,0.735228
30.1699,-3.02316,30.7794,-2.13828,31.4174,-2.51677,42.5828,0.763878
30.1693,-3.03519,30.7812,-2.15011,31.4174,-2.51677,42.5962,0.757014
30.1687,-3.04755,30.783,-2.16228,31.4174,-2.51677,42.6102,0.750127
30.1677,-3.0692,30.7858,-2.18368,31.4174,-2.51677,42.6321,0.738713
30.167,-3.08218,30.7876,-2.19645,31.4275,-2.57847,42.6463,0.767121
30.1662,-3.09662,30.7895,-2.21068,31.4275,-2.57847,42.6612,0.759061
30.1653,-3.11056,30.7913,-2.22445,31.4275,-2.57847,42.6761,0.751447
30.1644,-3.12515,30.7932,-2.23886,31.4275,-2.57847,42.6905,0.743728
30.1635,-3.13942,30.795,-2.25295,31.4275,-2.57847,42.7064,0.736412
30.1617,-3.16687,30.7981,-2.28019,31.4373,-2.64065,42.7376,0.757084
30.1605,-3.18414,30.8001,-2.29728,31.4373,-2.64065,42.7546,0.748101
30.1594,-3.19859,30.8018,-2.31156,31.4373,-2.64065,42.7707,0.740807
30.1583,-3.21347,30.8035,-2.3263,31.4464,-2.70296,42.7855,0.767592
30.1572,-3.22713,30.805,-2.33982,31.4464,-2.70296,42.8009,0.76027
30.1551,-3.25298,30.8076,-2.36553,31.4464,-2.70296,42.8305,0.747283
30.1539,-3.26643,30.809,-2.37884,31.454,-2.76511,42.8437,0.773753
30.1528,-3.27885,30.8104,-2.39112,31.454,-2.76511,42.8578,0.767069
30.1514,-3.29463,30.8119,-2.40677,31.454,-2.76511,42.8737,0.758906
30.1502,-3.30756,30.8133,-2.41961,31.454,-2.76511,42.8885,0.752347
30.1484,-3.32552,30.8149,-2.43748,31.454,-2.76511,42.9063,0.743702
30.1455,-3.35515,30.8173,-2.46705,31.4604,-2.82697,42.9362,0.760575
30.1441,-3.368,30.8185,-2.47979,31.4604,-2.82697,42.9509,0.75419
30.1427,-3.381,30.8196,-2.4927,31.4604,-2.82697,42.9643,0.74793
30.1413,-3.393,30.8207,-2.50463,31.4662,-2.88865,42.9777,0.773289
30.1398,-3.40675,30.8218,-2.51832,31.4662,-2.88865,42.9916,0.766203
30.1383,-3.4194,30.8229,-2.53092,31.4662,-2.88865,43.0062,0.75985
30.1351,-3.4464,30.8246,-2.55793,31.4662,-2.88865,43.0368,0.747291
30.1333,-3.46088,30.8257,-2.57235,31.471,-2.95025,43.0513,0.770433
30.1318,-3.47235,30.8265,-2.58376,31.471,-2.95025,43.0645,0.764661
30.1304,-3.4837,30.8274,-2.59508,31.471,-2.95025,43.0778,0.759064
30.1288,-3.49593,30.8283,-2.60728,31.471,-2.95025,43.0918,0.753242
30.127,-3.50882,30.8291,-2.62016,31.471,-2.95025,43.1067,0.747324
30.1237,-3.533,30.8303,-2.64441,31.4751,-3.01227,43.1345,0.765579
30.122,-3.54514,30.8311,-2.65652,31.4751,-3.01227,43.1467,0.759742
30.1203,-3.55702,30.8318,-2.66838,31.4751,-3.01227,43.1603,0.754193
30.1184,-3.56968,30.8325,-2.68102,31.4751,-3.01227,43.1731,0.748501
30.1165,-3.58284,30.8332,-2.69421,31.4791,-3.07458,43.1881,0.772279
30.1143,-3.59688,30.8339,-2.70828,31.4791,-3.07458,43.2023,0.765498
30.1114,-3.61597,30.8346,-2.72746,31.4791,-3.07458,43.2242,0.756778
30.1092,-3.62961,30.8352,-2.74113,31.4791,-3.07458,43.2381,0.750744
30.1073,-3.64176,30.8357,-2.7533,31.4826,-3.13686,43.252,0.774753
30.1051,-3.65502,30.8362,-2.76658,31.4826,-3.13686,43.266,0.768425
30.1031,-3.66673,30.8367,-2.77834,31.4826,-3.13686,43.2788,0.762953
30.101,-3.67927,30.8371,-2.79094,31.4826,-3.13686,43.2933,0.757315
30.0988,-3.69216,30.8376,-2.8039,31.4826,-3.13686,43.308,0.751739
30.0952,-3.71258,30.838,-2.82449,31.4848,-3.19894,43.329,0.770717
30.0931,-3.72426,30.8383,-2.83623,31.4848,-3.19894,43.3425,0.76534
30.0905,-3.73874,30.8386,-2.8508,31.4848,-3.19894,43.3574,0.75899
30.0882,-3.75131,30.8389,-2.86343,31.4848,-3.19894,43.3719,0.753671
30.0854,-3.76629,30.8391,-2.87856,31.486,-3.26095,43.3873,0.774415
30.0828,-3.77958,30.8393,-2.89197,31.486,-3.26095,43.4028,0.768347
30.0792,-3.79832,30.8394,-2.91093,31.486,-3.26095,43.4245,0.760309
30.0763,-3.81314,30.8394,-2.92589,31.486,-3.26095,43.4397,0.75423
30.0738,-3.82528,30.8395,-2.93813,31.4864,-3.32268,43.4538,0.775576
30.0706,-3.84127,30.8395,-2.95431,31.4864,-3.32268,43.4702,0.768508
30.0679,-3.85415,30.8395,-2.96734,31.4864,-3.32268,43.4854,0.76298
30.0647,-3.86945,30.8394,-2.98285,31.4864,-3.32268,43.5011,0.756764
30.0615,-3.88404,30.8393,-2.99763,31.486,-3.38435,43.518,0.776438
30.0573,-3.90334,30.8389,-3.01724,31.486,-3.38435,43.5406,0.768141
30.0545,-3.91597,30.8388,-3.03002,31.486,-3.38435,43.5555,0.762882
30.0515,-3.92957,30.8385,-3.04381,31.486,-3.38435,43.5714,0.757484
30.0487,-3.94192,30.8383,-3.05636,31.4845,-3.44609,43.5859,0.777531
30.0458,-3.95433,30.8381,-3.06896,31.4845,-3.44609,43.6004,0.772104
30.0431,-3.96586,30.8378,-3.08066,31.4845,-3.44609,43.6141,0.767222
30.0373,-3.99027,30.8369,-3.10558,31.4845,-3.44609,43.6428,0.757827
30.034,-4.00382,30.8364,-3.11936,31.4827,-3.5079,43.6569,0.777205
30.0308,-4.01691,30.836,-3.13268,31.4827,-3.5079,43.6726,0.771672
30.0272,-4.03128,30.8354,-3.14734,31.4827,-3.5079,43.6873,0.765876
30.024,-4.044,30.8349,-3.16031,31.4827,-3.5079,43.7024,0.76095
30.0199,-4.06019,30.8341,-3.17686,31.4801,-3.56969,43.7217,0.779135
30.0126,-4.08852,30.8324,-3.20592,31.4801,-3.56969,43.7556,0.767906
30.0088,-4.10287,30.8316,-3.22058,31.4801,-3.56969,43.7705,0.762519
30.0052,-4.11593,30.8308,-3.23395,31.4765,-3.63145,43.786,0.781285
30.0019,-4.12818,30.8301,-3.24648,31.4765,-3.63145,43.8008,0.77618
29.998,-4.14232,30.8292,-3.26098,31.4765,-3.63145,43.8175,0.770589
29.9913,-4.16646,30.8274,-3.28581,31.4765,-3.63145,43.8462,0.761915
29.9874,-4.18015,30.8264,-3.29985,31.4723,-3.69312,43.8603,0.779788
29.9841,-4.19129,30.8256,-3.31125,31.4723,-3.69312,43.8742,0.775303
29.9796,-4.20682,30.8243,-3.32722,31.4723,-3.69312,43.8902,0.769438
29.9761,-4.21888,30.8234,-3.33962,31.4723,-3.69312,43.9046,0.765053
29.9682,-4.24517,30.8209,-3.36677,31.4675,-3.75475,43.9365,0.778251
29.9636,-4.26041,30.8195,-3.38247,31.4675,-3.75475,43.9525,0.772537
29.9598,-4.27281,30.8183,-3.39523,31.4675,-3.75475,43.9676,0.768081
29.956,-4.28493,30.8172,-3.40773,31.4675,-3.75475,43.9803,0.763921
29.9525,-4.29609,30.8162,-3.41923,31.462,-3.81631,43.9938,0.781915
29.9491,-4.30695,30.8152,-3.43042,31.462,-3.81631,44.0071,0.777699
29.9417,-4.3299,30.8125,-3.45421,31.462,-3.81631,44.0346,0.76967
29.9377,-4.34229,30.8112,-3.467,31.462,-3.81631,44.0483,0.765534
29.9338,-4.35407,30.8099,-3.47917,31.4558,-3.87788,44.0619,0.78291
29.9295,-4.36713,30.8085,-3.4927,31.4558,-3.87788,44.0758,0.778025
29.9255,-4.37904,30.8071,-3.50503,31.4558,-3.87788,44.0902,0.773759
29.9206,-4.39346,30.8053,-3.51999,31.4558,-3.87788,44.1056,0.768947
29.9115,-4.42006,30.8017,-3.5477,31.4488,-3.93941,44.1339,0.781023
29.9078,-4.43058,30.8004,-3.55859,31.4488,-3.93941,44.1466,0.777245
29.9034,-4.44315,30.7988,-3.57162,31.4488,-3.93941,44.16,0.773006
29.8995,-4.45399,30.7974,-3.58286,31.4488,-3.93941,44.1732,0.769504
29.8955,-4.46537,30.7959,-3.59469,31.4411,-4.00103,44.187,0.786465
29.8908,-4.47815,30.7941,-3.608,31.4411,-4.00103,44.2027,0.781822
29.8847,-4.49487,30.7916,-3.62544,31.4411,-4.00103,44.2205,0.776214
29.8783,-4.51222,30.7889,-3.64356,31.4411,-4.00103,44.2418,0.770865
29.873,-4.52641,30.7867,-3.65836,31.4329,-4.06232,44.2572,0.786354
29.8685,-4.53839,30.7849,-3.67084,31.4329,-4.06232,44.2718,0.782173
29.8632,-4.55242,30.7827,-3.68552,31.4329,-4.06232,44.287,0.777581
29.8584,-4.56487,30.7807,-3.69853,31.4329,-4.06232,44.3024,0.773733
29.8532,-4.57823,30.7785,-3.71251,31.4237,-4.12344,44.317,0.789043
29.8425,-4.60552,30.7735,-3.7412,31.4237,-4.12344,44.3467,0.780185
29.838,-4.61697,30.7715,-3.75318,31.4237,-4.12344,44.3608,0.776664
29.8327,-4.63002,30.7692,-3.76688,31.4237,-4.12344,44.375,0.772937
29.8278,-4.6421,30.7671,-3.77956,31.4136,-4.18406,44.3901,0.787384
29.8216,-4.6573,30.7642,-3.79554,31.4136,-4.18406,44.4067,0.782507
29.8101,-4.68499,30.7586,-3.82478,31.4136,-4.18406,44.4371,0.774799
29.8052,-4.69678,30.7563,-3.83717,31.403,-4.24477,44.4518,0.789092
29.7991,-4.71113,30.7535,-3.85227,31.403,-4.24477,44.4676,0.784573
29.7947,-4.72138,30.7515,-3.86307,31.403,-4.24477,44.4807,0.781455
29.7892,-4.73416,30.7489,-3.87655,31.403,-4.24477,44.4945,0.777879
29.7833,-4.74764,30.746,-3.89079,31.403,-4.24477,44.5116,0.774417
29.7714,-4.77487,30.7399,-3.91968,31.3917,-4.30532,44.546,0.783713
29.7659,-4.78707,30.7373,-3.93256,31.3917,-4.30532,44.5613,0.780367
29.7604,-4.79931,30.7346,-3.94553,31.3917,-4.30532,44.5768,0.77725
29.7547,-4.81177,30.7318,-3.95875,31.3797,-4.36614,44.5922,0.790441
29.7495,-4.82328,30.7292,-3.97093,31.3797,-4.36614,44.6067,0.787004
29.7389,-4.84624,30.7236,-3.99539,31.3797,-4.36614,44.6357,0.781085
29.7332,-4.8583,30.7208,-4.00819,31.3797,-4.36614,44.6508,0.77821
29.7283,-4.86877,30.7183,-4.01929,31.3668,-4.42703,44.6641,0.791464
29.7221,-4.88178,30.7151,-4.03314,31.3668,-4.42703,44.6786,0.787786
29.7167,-4.89307,30.7124,-4.04515,31.3668,-4.42703,44.693,0.784789
29.7105,-4.90605,30.7091,-4.059,31.3668,-4.42703,44.7099,0.781654
29.6986,-4.93054,30.7026,-4.08521,31.3534,-4.48771,44.741,0.7913
29.6926,-4.94251,30.6995,-4.09799,31.3534,-4.48771,44.7563,0.788137
29.6868,-4.95429,30.6964,-4.11055,31.3534,-4.48771,44.7719,0.785251
29.6802,-4.96756,30.6929,-4.12476,31.3394,-4.54804,44.789,0.797758
29.6736,-4.98051,30.6893,-4.13864,31.3394,-4.54804,44.8054,0.794048
29.6632,-5.00089,30.6836,-4.16053,31.3394,-4.54804,44.8287,0.788916
29.6576,-5.01189,30.6805,-4.17232,31.3394,-4.54804,44.8427,0.786297
29.6505,-5.02551,30.6767,-4.18694,31.3252,-4.60782,44.8582,0.798316
29.6447,-5.0368,30.6735,-4.19904,31.3252,-4.60782,44.8729,0.795147
29.6374,-5.05056,30.6695,-4.21385,31.3252,-4.60782,44.8885,0.791617
29.6312,-5.06241,30.666,-4.22659,31.3252,-4.60782,44.9039,0.788787
29.6176,-5.08791,30.6582,-4.25415,31.3111,-4.66758,44.9369,0.798376
29.6116,-5.09921,30.6548,-4.26632,31.3111,-4.66758,44.9515,0.795408
29.6056,-5.11028,30.6515,-4.27824,31.3111,-4.66758,44.9661,0.7927
29.5999,-5.12081,30.6484,-4.2896,31.3111,-4.66758,44.9798,0.790286
29.5936,-5.13232,30.6449,-4.30203,31.2966,-4.72802,44.9947,0.8034
29.5873,-5.14366,30.6414,-4.31428,31.2966,-4.72802,45.0093,0.800282
29.5716,-5.17223,30.632,-4.34532,31.2966,-4.72802,45.0458,0.793796
29.5655,-5.18312,30.6286,-4.3571,31.2815,-4.78927,45.0597,0.807466
29.559,-5.19472,30.6249,-4.36968,31.2815,-4.78927,45.0746,0.804266
29.5515,-5.2079,30.6206,-4.38399,31.2815,-4.78927,45.0895,0.800931
29.5442,-5.22092,30.6164,-4.39813,31.2815,-4.78927,45.1064,0.797923
29.5302,-5.24534,30.608,-4.42475,31.2666,-4.85134,45.1379,0.809426
29.5219,-5.25989,30.6031,-4.44059,31.2666,-4.85134,45.154,0.805773
29.5152,-5.27143,30.5993,-4.45312,31.2666,-4.85134,45.1688,0.803069
29.5072,-5.28505,30.5946,-4.46797,31.2666,-4.85134,45.1845,0.800209
29.4999,-5.29769,30.5903,-4.48176,31.2517,-4.91351,45.2007,0.814411
29.4911,-5.31254,30.5852,-4.49797,31.2517,-4.91351,45.2176,0.8107
29.4747,-5.34028,30.5751,-4.52836,31.2365,-4.97545,45.254,0.822235
29.4667,-5.35372,30.5704,-4.54304,31.2365,-4.97545,45.2694,0.818652
29.4597,-5.36536,30.5663,-4.55577,31.2365,-4.97545,45.2848,0.81574
29.4531,-5.37639,30.5624,-4.56784,31.2365,-4.97545,45.2996,0.813176
29.4448,-5.3901,30.5575,-4.58286,31.2365,-4.97545,45.317,0.810352
29.4309,-5.41303,30.5489,-4.60806,31.2216,-5.03757,45.3469,0.822738
29.4233,-5.42547,30.5444,-4.62169,31.2216,-5.03757,45.3612,0.819842
29.4164,-5.43666,30.5403,-4.63397,31.2216,-5.03757,45.3757,0.817421
29.4082,-5.44992,30.5354,-4.64855,31.2059,-5.09899,45.3909,0.831745
29.401,-5.46154,30.5311,-4.66131,31.2059,-5.09899,45.4064,0.828741
29.3892,-5.48052,30.5238,-4.68223,31.2059,-5.09899,45.4283,0.824518
29.3826,-5.49096,30.52,-4.6937,31.2059,-5.09899,45.4421,0.82232
29.3744,-5.50406,30.515,-4.70812,31.1893,-5.16015,45.4575,0.835386
29.3671,-5.5156,30.5106,-4.72082,31.1893,-5.16015,45.4726,0.832475
29.3586,-5.52899,30.5055,-4.73559,31.1893,-5.16015,45.4886,0.829425
29.3512,-5.54068,30.501,-4.7485,31.1893,-5.16015,45.5038,0.826972
29.3353,-5.56559,30.491,-4.77608,31.1728,-5.22172,45.5363,0.838205
29.3239,-5.58323,30.484,-4.79561,31.1728,-5.22172,45.5593,0.834373
29.3147,-5.5975,30.4783,-4.81141,31.1728,-5.22172,45.5757,0.831604
29.3069,-5.60939,30.4736,-4.82459,31.1564,-5.28364,45.5915,0.846315
29.2977,-5.6235,30.4679,-4.84023,31.1564,-5.28364,45.6076,0.843003
29.2795,-5.65115,30.4563,-4.87099,31.1564,-5.28364,45.6397,0.837826
29.2716,-5.6632,30.4514,-4.88434,31.1564,-5.28364,45.6556,0.835822
29.2631,-5.67593,30.4462,-4.89847,31.139,-5.3458,45.6724,0.84852
29.2545,-5.68874,30.4409,-4.91272,31.139,-5.3458,45.6896,0.84584
29.2458,-5.70177,30.4355,-4.92723,31.139,-5.3458,45.7066,0.843416
29.2341,-5.71917,30.4281,-4.94662,31.1207,-5.40742,45.7298,0.855236
29.2262,-5.73076,30.4233,-4.95952,31.1207,-5.40742,45.7452,0.852643
29.2177,-5.74336,30.418,-4.97355,31.1207,-5.40742,45.7601,0.850122
29.2094,-5.75542,30.4129,-4.98703,31.1207,-5.40742,45.7763,0.847948
29.2012,-5.7674,30.4078,-5.0004,31.1028,-5.46864,45.7927,0.861052
29.1911,-5.78213,30.4014,-5.01687,31.1028,-5.46864,45.8101,0.857867
29.1723,-5.8093,30.3892,-5.04734,31.1028,-5.46864,45.8425,0.853294
29.1646,-5.82031,30.3845,-5.05964,31.1028,-5.46864,45.8574,0.851628
29.1547,-5.83444,30.3782,-5.07547,31.0846,-5.52942,45.8744,0.863201
29.1467,-5.84584,30.3732,-5.08825,31.0846,-5.52942,45.8897,0.861012
29.1375,-5.85887,30.3675,-5.10287,31.0846,-5.52942,45.9056,0.858848
