Prediction x (m),Prediction y (m),EKF x (m),EKF y (m),Ground-Truth x (m),Ground-Truth y (m),Time (s),Error (m)
23.4641,-10.6372,27.3991,-12.1082,27.5247,-12.1205,54.2422,0.126422
23.452,-10.6393,27.3921,-12.1163,27.4733,-12.1566,54.2556,0.0906552
23.4374,-10.6419,27.3883,-12.1223,27.4733,-12.1566,54.2696,0.091671
23.4087,-10.6469,27.3816,-12.1299,27.4733,-12.1566,54.2973,0.0955739
23.3966,-10.649,27.3845,-12.129,27.4733,-12.1566,54.3104,0.0929885
23.3823,-10.6514,27.385,-12.1298,27.4221,-12.1963,54.3241,0.0762194
23.3695,-10.6536,27.34,-12.1505,27.4221,-12.1963,54.3383,0.0940578
23.3566,-10.6558,27.3225,-12.1648,27.4221,-12.1963,54.3518,0.104442
23.3444,-10.6578,27.3157,-12.1738,27.4221,-12.1963,54.3648,0.108813
23.3227,-10.6614,27.3096,-12.1828,27.3693,-12.237,54.3854,0.0806734
23.3107,-10.6634,27.3101,-12.1845,27.3693,-12.237,54.398,0.0791929
23.2981,-10.6655,27.31,-12.1859,27.3693,-12.237,54.4115,0.0782847
23.2853,-10.6676,27.3098,-12.1869,27.3693,-12.237,54.4253,0.0777566
23.2723,-10.6697,27.2626,-12.209,27.3693,-12.237,54.439,0.110383
23.2591,-10.6719,27.2441,-12.2245,27.3693,-12.237,54.4514,0.125829
23.245,-10.6742,27.2363,-12.2347,27.3164,-12.2778,54.4646,0.0908789
23.2188,-10.6784,27.2289,-12.2449,27.3164,-12.2778,54.493,0.0934223
23.2052,-10.6806,27.2298,-12.2464,27.3164,-12.2778,54.5063,0.0921002
23.1923,-10.6827,27.2304,-12.2474,27.2644,-12.3195,54.5195,0.079759
23.1786,-10.6849,27.184,-12.2707,27.2644,-12.3195,54.5324,0.0941109
23.1657,-10.687,27.1661,-12.2861,27.2644,-12.3195,54.5462,0.103797
23.1521,-10.6892,27.1586,-12.2963,27.2644,-12.3195,54.5609,0.108288
23.1264,-10.6933,27.1514,-12.3066,27.2131,-12.3617,54.5885,0.0827783
23.1132,-10.6954,27.1523,-12.3081,27.2131,-12.3617,54.6007,0.0811223
23.101,-10.6973,27.1529,-12.309,27.2131,-12.3617,54.6137,0.0800009
23.0858,-10.6998,27.1068,-12.3338,27.2131,-12.3617,54.628,0.109895
23.0732,-10.7018,27.0896,-12.3491,27.2131,-12.3617,54.6412,0.124214
23.06,-10.7039,27.0822,-12.3591,27.1619,-12.4039,54.6537,0.0913747
23.0479,-10.7058,27.0794,-12.3648,27.1619,-12.4039,54.6661,0.0912615
23.0266,-10.7092,27.0749,-12.3712,27.1619,-12.4039,54.6861,0.0929108
23.0142,-10.7112,27.076,-12.3719,27.1619,-12.4039,54.6991,0.0916969
23.0019,-10.7132,27.0764,-12.3726,27.1619,-12.4039,54.7125,0.091023
22.9868,-10.7156,27.0299,-12.3972,27.11,-12.4463,54.7281,0.0939596
22.9743,-10.7175,27.0124,-12.4124,27.11,-12.4463,54.7414,0.10329
22.962,-10.7195,27.0053,-12.422,27.11,-12.4463,54.7544,0.107478
22.9499,-10.7214,27.0023,-12.4278,27.11,-12.4463,54.767,0.109278
22.9302,-10.7246,26.9983,-12.4338,27.0582,-12.4894,54.7876,0.0817181
22.9167,-10.7267,26.9986,-12.4351,27.0582,-12.4894,54.8016,0.0806215
22.9044,-10.7287,26.9991,-12.4358,27.0582,-12.4894,54.8145,0.0798381
22.8916,-10.7307,26.9536,-12.4596,27.0582,-12.4894,54.828,0.1088
22.8775,-10.733,26.9355,-12.4764,27.0582,-12.4894,54.8411,0.12344
22.8658,-10.7348,26.9287,-12.486,27.0582,-12.4894,54.8534,0.129629
22.8519,-10.7371,26.925,-12.4927,27.0072,-12.5328,54.8662,0.0914516
22.8216,-10.7419,26.9176,-12.5015,27.0072,-12.5328,54.8944,0.0949019
22.8091,-10.7439,26.9206,-12.501,27.0072,-12.5328,54.9074,0.0923126
22.7968,-10.7459,26.9219,-12.5011,27.0072,-12.5328,54.9204,0.0910013
22.7836,-10.748,26.8767,-12.5247,26.9561,-12.5759,54.9341,0.0944745
22.7709,-10.75,26.8593,-12.5404,26.9561,-12.5759,54.9476,0.103077
22.7576,-10.7522,26.852,-12.5509,26.9561,-12.5759,54.96,0.107068
22.7278,-10.7569,26.8433,-12.5629,26.9561,-12.5759,54.9879,0.113553
22.7148,-10.759,26.845,-12.5638,26.9048,-12.6188,55.0013,0.081272
22.7011,-10.7612,26.8454,-12.5651,26.9048,-12.6188,55.0139,0.0801184
22.6882,-10.7633,26.8458,-12.5657,26.9048,-12.6188,55.0275,0.079411
22.6719,-10.7659,26.7997,-12.5909,26.9048,-12.6188,55.0424,0.10874
22.6599,-10.7679,26.7828,-12.6057,26.9048,-12.6188,55.0551,0.122706
22.6389,-10.7712,26.7732,-12.6189,26.8538,-12.662,55.0768,0.0914472
22.6264,-10.7733,26.7715,-12.6233,26.8538,-12.662,55.0902,0.0909467
22.6122,-10.7756,26.7701,-12.6266,26.8538,-12.662,55.1029,0.0908647
22.5996,-10.7776,26.77,-12.6281,26.8538,-12.662,55.116,0.0904081
22.5868,-10.7797,26.7249,-12.6524,26.8029,-12.7057,55.1295,0.0944261
22.5735,-10.7818,26.707,-12.6692,26.8029,-12.7057,55.1433,0.102524
22.5608,-10.7839,26.6998,-12.6795,26.8029,-12.7057,55.1569,0.106293
22.5446,-10.7865,26.6955,-12.6872,26.8029,-12.7057,55.1721,0.10894
22.5243,-10.7898,26.6921,-12.6928,26.7518,-12.7492,55.1931,0.0821952
22.5113,-10.7919,26.693,-12.6936,26.7518,-12.7492,55.2065,0.0809374
22.4983,-10.794,26.6934,-12.6944,26.7518,-12.7492,55.2204,0.0801457
22.4852,-10.7962,26.6483,-12.7184,26.7518,-12.7492,55.2338,0.108011
22.4727,-10.7982,26.6309,-12.7342,26.7518,-12.7492,55.247,0.121866
22.458,-10.8006,26.6231,-12.7454,26.7009,-12.7925,55.2606,0.0909409
22.4392,-10.8036,26.6182,-12.7535,26.7009,-12.7925,55.2804,0.0913417
22.4263,-10.8057,26.618,-12.7561,26.7009,-12.7925,55.2938,0.0905427
22.4135,-10.8078,26.6178,-12.7578,26.7009,-12.7925,55.3074,0.0900485
22.4001,-10.81,26.6174,-12.759,26.7009,-12.7925,55.3199,0.0899258
22.3872,-10.8121,26.5725,-12.7829,26.65,-12.8359,55.3334,0.093847
22.3728,-10.8145,26.5545,-12.8,26.65,-12.8359,55.3468,0.102003
22.3584,-10.8169,26.547,-12.8106,26.65,-12.8359,55.3616,0.106047
22.337,-10.8204,26.5413,-12.8194,26.65,-12.8359,55.3814,0.109891
22.3247,-10.8224,26.5418,-12.8213,26.5992,-12.8795,55.3946,0.0817467
22.3092,-10.8249,26.5408,-12.8236,26.5992,-12.8795,55.4086,0.0808061
22.2968,-10.827,26.5414,-12.8241,26.5992,-12.8795,55.4216,0.0800798
22.2829,-10.8292,26.4963,-12.8486,26.5992,-12.8795,55.4344,0.107371
22.2696,-10.8314,26.4788,-12.8648,26.5992,-12.8795,55.4482,0.121221
22.2564,-10.8336,26.4716,-12.875,26.5484,-12.9231,55.462,0.0906362
22.23,-10.838,26.4641,-12.8858,26.5484,-12.9231,55.4902,0.0921956
22.2163,-10.8402,26.4649,-12.8874,26.5484,-12.9231,55.5043,0.0907914
22.2026,-10.8425,26.4652,-12.8887,26.5484,-12.9231,55.5186,0.0900153
22.1879,-10.8449,26.4202,-12.9139,26.4977,-12.9667,55.5321,0.0937246
22.1739,-10.8472,26.4027,-12.9305,26.4977,-12.9667,55.547,0.101659
22.16,-10.8495,26.3955,-12.9407,26.4977,-12.9667,55.5599,0.105431
22.1296,-10.8545,26.3868,-12.9525,26.4977,-12.9667,55.5878,0.111775
22.1174,-10.8566,26.389,-12.9529,26.4468,-13.0103,55.6004,0.0814229
22.1053,-10.8586,26.39,-12.9537,26.4468,-13.0103,55.6131,0.0802237
22.0926,-10.8607,26.39,-12.9545,26.4468,-13.0103,55.6263,0.0795797
22.0801,-10.8628,26.3452,-12.9777,26.4468,-13.0103,55.6396,0.106723
22.0674,-10.8649,26.3276,-12.994,26.4468,-13.0103,55.6527,0.120314
22.0551,-10.8669,26.3205,-13.0042,26.3962,-13.054,55.6656,0.0906466
22.0351,-10.8702,26.3149,-13.0134,26.3962,-13.054,55.6863,0.0909107
22.0229,-10.8723,26.3148,-13.0158,26.3962,-13.054,55.6991,0.0898893
22.0091,-10.8746,26.3142,-13.0179,26.3962,-13.054,55.7135,0.0895907
21.995,-10.8769,26.2693,-13.0435,26.3457,-13.0978,55.7283,0.0937226
21.9799,-10.8794,26.2514,-13.061,26.3457,-13.0978,55.7422,0.101209
21.9681,-10.8814,26.2449,-13.0704,26.3457,-13.0978,55.7549,0.104503
21.9541,-10.8838,26.2413,-13.077,26.3457,-13.0978,55.7693,0.106443
21.9322,-10.8874,26.237,-13.0834,26.295,-13.1416,55.7923,0.0822181
21.9202,-10.8894,26.2384,-13.0837,26.295,-13.1416,55.8049,0.0809415
21.9076,-10.8915,26.2388,-13.0845,26.295,-13.1416,55.818,0.0801475
21.894,-10.8938,26.1938,-13.1089,26.295,-13.1416,55.8305,0.106322
21.881,-10.896,26.1764,-13.1252,26.295,-13.1416,55.8442,0.119776
21.8658,-10.8985,26.1685,-13.1365,26.295,-13.1416,55.8584,0.126602
21.8431,-10.9024,26.1625,-13.1459,26.2444,-13.1854,55.8821,0.0909595
21.8298,-10.9046,26.1629,-13.1478,26.2444,-13.1854,55.8959,0.0897707
21.817,-10.9067,26.1632,-13.1491,26.2444,-13.1854,55.9094,0.088972
21.8044,-10.9088,26.1633,-13.15,26.2444,-13.1854,55.9226,0.0885383
21.7903,-10.9112,26.1183,-13.1747,26.194,-13.2293,55.9373,0.0933157
21.7746,-10.9139,26.1003,-13.1924,26.194,-13.2293,55.9517,0.100731
21.7617,-10.9161,26.0935,-13.2021,26.194,-13.2293,55.9654,0.104122
21.7421,-10.9194,26.0884,-13.2104,26.194,-13.2293,55.9856,0.107342
21.7292,-10.9215,26.0883,-13.2127,26.1437,-13.2732,55.9991,0.0820723
21.7164,-10.9237,26.0881,-13.2143,26.1437,-13.2732,56.0124,0.0809992
21.7018,-10.9262,26.0431,-13.24,26.1437,-13.2732,56.0278,0.105945
21.6879,-10.9285,26.0256,-13.2569,26.1437,-13.2732,56.0406,0.119238
21.6761,-10.9305,26.0189,-13.2664,26.1437,-13.2732,56.0532,0.124966
21.6599,-10.9332,26.0146,-13.2741,26.0931,-13.3172,56.0679,0.0896226
21.6282,-10.9386,26.0071,-13.2828,26.0931,-13.3172,56.0971,0.0926043
21.6148,-10.9409,26.0103,-13.2821,26.0931,-13.3172,56.1109,0.089944
21.5998,-10.9434,26.011,-13.2828,26.0931,-13.3172,56.1247,0.0890114
21.5866,-10.9457,25.967,-13.3066,26.0423,-13.3615,56.1384,0.0931839
21.5734,-10.9479,25.9498,-13.3226,26.0423,-13.3615,56.1522,0.10035
21.5604,-10.9501,25.9427,-13.3328,26.0423,-13.3615,56.1658,0.103591
21.533,-10.9548,25.935,-13.3441,25.9917,-13.4058,56.1942,0.0838007
21.5203,-10.9569,25.9363,-13.3453,25.9917,-13.4058,56.2075,0.082014
21.5054,-10.9595,25.936,-13.3471,25.9917,-13.4058,56.2218,0.0808818
21.4919,-10.9618,25.8917,-13.3719,25.9917,-13.4058,56.2355,0.105523
21.478,-10.9642,25.8743,-13.3887,25.9917,-13.4058,56.2483,0.118639
21.465,-10.9664,25.8673,-13.3989,25.9412,-13.4499,56.2618,0.0898637
21.4429,-10.9701,25.8612,-13.4085,25.9412,-13.4499,56.2822,0.0901256
21.4293,-10.9725,25.8612,-13.4108,25.9412,-13.4499,56.2965,0.0890565
21.4143,-10.975,25.8607,-13.4128,25.9412,-13.4499,56.3103,0.088708
21.4013,-10.9773,25.861,-13.4135,25.9412,-13.4499,56.3242,0.0881015
21.3874,-10.9796,25.8165,-13.4381,25.8908,-13.494,56.3372,0.0929061
21.3737,-10.982,25.7991,-13.4547,25.8908,-13.494,56.3512,0.0997711
21.3614,-10.9841,25.7922,-13.4645,25.8908,-13.494,56.364,0.102886
21.342,-10.9874,25.787,-13.4732,25.8908,-13.494,56.3845,0.105916
21.3275,-10.9899,25.7861,-13.4763,25.8403,-13.5381,56.3978,0.0821761
21.3145,-10.9921,25.7861,-13.4778,25.8403,-13.5381,56.4114,0.0810239
21.3007,-10.9945,25.7858,-13.479,25.8403,-13.5381,56.4241,0.0803243
21.2887,-10.9965,25.7417,-13.5027,25.8403,-13.5381,56.4369,0.104734
21.2746,-10.9989,25.7238,-13.5199,25.8403,-13.5381,56.4515,0.117853
21.2623,-11.0011,25.7169,-13.53,25.7897,-13.5823,56.4643,0.0896851
21.2402,-11.0048,25.7107,-13.5398,25.7897,-13.5823,56.4847,0.0897669
21.2278,-11.007,25.711,-13.5419,25.7897,-13.5823,56.4976,0.0885017
21.2146,-11.0092,25.7108,-13.5436,25.7897,-13.5823,56.5117,0.0878839
21.2011,-11.0116,25.7105,-13.5449,25.7897,-13.5823,56.5256,0.0876198
21.1879,-11.0138,25.6661,-13.5694,25.7393,-13.6266,56.5397,0.092945
21.1739,-11.0163,25.6484,-13.5864,25.7393,-13.6266,56.5524,0.0993895
21.1597,-11.0187,25.641,-13.5972,25.7393,-13.6266,56.5657,0.102629
21.1401,-11.0221,25.6359,-13.6056,25.7393,-13.6266,56.586,0.10554
21.1271,-11.0243,25.6357,-13.6081,25.6889,-13.6708,56.6,0.0822303
21.1132,-11.0267,25.6353,-13.61,25.6889,-13.6708,56.6145,0.0810747
21.0988,-11.0292,25.5905,-13.6357,25.6889,-13.6708,56.6297,0.10446
21.0838,-11.0318,25.5727,-13.6532,25.6889,-13.6708,56.6452,0.117501
21.0706,-11.034,25.5659,-13.6631,25.6889,-13.6708,56.6592,0.123294
21.0441,-11.0386,25.5585,-13.6738,25.6385,-13.7149,56.6871,0.0899359
21.0294,-11.0412,25.559,-13.6757,25.6385,-13.7149,56.701,0.0886299
21.0149,-11.0436,25.5593,-13.677,25.6385,-13.7149,56.7161,0.0878092
20.9992,-11.0464,25.5145,-13.7031,25.588,-13.7591,56.7307,0.0924543
20.985,-11.0488,25.4973,-13.7195,25.588,-13.7591,56.7456,0.0989925
20.9703,-11.0514,25.49,-13.73,25.588,-13.7591,56.7592,0.10225
20.9514,-11.0546,25.4854,-13.7378,25.588,-13.7591,56.7792,0.104832
20.9378,-11.057,25.485,-13.7403,25.588,-13.7591,56.7934,0.104709
20.9249,-11.0592,25.485,-13.7418,25.5376,-13.8034,56.8071,0.0810005
20.911,-11.0616,25.4846,-13.7431,25.5376,-13.8034,56.8199,0.0803449
20.8987,-11.0637,25.4405,-13.7669,25.5376,-13.8034,56.8328,0.103762
20.8846,-11.0662,25.4227,-13.7841,25.5376,-13.8034,56.8457,0.116502
20.8711,-11.0685,25.4155,-13.7946,25.5376,-13.8034,56.86,0.122455
20.8431,-11.0734,25.4075,-13.806,25.4872,-13.8476,56.8893,0.0898743
20.8311,-11.0754,25.4092,-13.8069,25.4872,-13.8476,56.9019,0.0879571
20.8175,-11.0778,25.4094,-13.8084,25.4872,-13.8476,56.9161,0.0871578
20.8053,-11.0799,25.3651,-13.8323,25.4872,-13.8476,56.929,0.12303
20.791,-11.0824,25.3473,-13.8497,25.4368,-13.8918,56.9422,0.0988099
20.7769,-11.0848,25.34,-13.8606,25.4368,-13.8918,56.9574,0.101628
20.7482,-11.0898,25.3319,-13.8723,25.4368,-13.8918,56.9879,0.106622
20.735,-11.0921,25.3334,-13.8734,25.3863,-13.9359,56.9999,0.0819172
20.722,-11.0944,25.3341,-13.8745,25.3863,-13.9359,57.0136,0.0806938
20.7076,-11.0969,25.3337,-13.8757,25.3863,-13.9359,57.0271,0.0799808
20.6945,-11.0991,25.2895,-13.8996,25.3863,-13.9359,57.0409,0.103371
20.6797,-11.1017,25.2718,-13.9169,25.3863,-13.9359,57.0544,0.116115
20.6643,-11.1044,25.2641,-13.9279,25.3359,-13.9802,57.0708,0.0887546
20.6361,-11.1093,25.2565,-13.9387,25.3359,-13.9802,57.1001,0.0895812
20.6223,-11.1117,25.2579,-13.9398,25.3359,-13.9802,57.113,0.0878512
20.6085,-11.1141,25.2584,-13.9409,25.3359,-13.9802,57.1273,0.0868805
20.5958,-11.1163,25.2143,-13.9649,25.2855,-14.0244,57.1408,0.0927423
20.5822,-11.1186,25.1968,-13.9817,25.2855,-14.0244,57.1553,0.0983871
20.5589,-11.1227,25.1866,-13.9966,25.2855,-14.0244,57.1767,0.102649
20.5391,-11.1262,25.183,-14.0033,25.2855,-14.0244,57.1977,0.104582
20.5237,-11.1288,25.1828,-14.0058,25.235,-14.0686,57.2122,0.0816886
20.5052,-11.132,25.1375,-14.0342,25.235,-14.0686,57.2292,0.103444
20.4916,-11.1344,25.1208,-14.0499,25.235,-14.0686,57.2435,0.115722
20.4792,-11.1366,25.1143,-14.0591,25.235,-14.0686,57.2566,0.121099
20.4659,-11.1389,25.1112,-14.0652,25.1846,-14.1128,57.269,0.0874849
20.4458,-11.1424,25.1074,-14.0711,25.1846,-14.1128,57.2903,0.0877771
20.4324,-11.1447,25.1079,-14.0722,25.1846,-14.1128,57.3029,0.0868225
20.4191,-11.147,25.1081,-14.073,25.1846,-14.1128,57.3171,0.0862533
20.4043,-11.1496,25.0634,-14.0984,25.1846,-14.1128,57.3324,0.122046
20.3918,-11.1518,25.0465,-14.1141,25.1342,-14.157,57.3457,0.0976611
20.3771,-11.1544,25.0388,-14.1251,25.1342,-14.157,57.3594,0.100605
20.3579,-11.1577,25.0339,-14.1333,25.1342,-14.157,57.3797,0.103053
20.3448,-11.16,25.0337,-14.1359,25.1342,-14.157,57.3934,0.102763
20.3316,-11.1623,25.0335,-14.1376,25.0838,-14.2012,57.4075,0.0811675
20.3182,-11.1646,25.0332,-14.1387,25.0838,-14.2012,57.42,0.0804299
20.3051,-11.1669,24.9888,-14.1632,25.0838,-14.2012,57.434,0.102368
20.2908,-11.1694,24.9711,-14.1803,25.0838,-14.2012,57.4471,0.114667
20.2767,-11.1719,24.9637,-14.191,25.0838,-14.2012,57.462,0.120577
20.2483,-11.1768,24.9557,-14.2023,25.0334,-14.2454,57.4919,0.0888851
20.2338,-11.1793,24.9567,-14.2038,25.0334,-14.2454,57.5054,0.0872779
20.2216,-11.1815,24.9579,-14.2044,25.0334,-14.2454,57.518,0.0859818
20.209,-11.1837,24.9135,-14.2283,25.0334,-14.2454,57.5314,0.121102
20.1962,-11.1859,24.8962,-14.2448,24.983,-14.2896,57.5449,0.0977114
20.1839,-11.1881,24.8892,-14.2552,24.983,-14.2896,57.5579,0.0999353
20.1558,-11.193,24.8811,-14.2673,24.983,-14.2896,57.588,0.104397
20.1407,-11.1956,24.8815,-14.2694,24.9327,-14.3338,57.6019,0.0822087
20.1283,-11.1978,24.8826,-14.2702,24.9327,-14.3338,57.6151,0.0809667
20.1133,-11.2004,24.8377,-14.2959,24.9327,-14.3338,57.6291,0.102226
20.1005,-11.2026,24.8207,-14.3118,24.9327,-14.3338,57.6425,0.114042
20.0872,-11.2049,24.8136,-14.3223,24.9327,-14.3338,57.6551,0.11965
20.0744,-11.2072,24.8105,-14.3285,24.8822,-14.378,57.6684,0.0871435
20.0464,-11.2121,24.8039,-14.3369,24.8822,-14.378,57.6977,0.0884433
20.0339,-11.2143,24.8063,-14.3367,24.8822,-14.378,57.7111,0.0864505
20.0187,-11.2169,24.8064,-14.3378,24.8822,-14.378,57.7271,0.0858617
20.0053,-11.2193,24.7624,-14.3621,24.8318,-14.4222,57.7413,0.0918021
19.992,-11.2216,24.7453,-14.3782,24.8318,-14.4222,57.7554,0.097059
19.9749,-11.2246,24.7371,-14.3903,24.8318,-14.4222,57.7714,0.100002
19.9478,-11.2293,24.73,-14.4005,24.8318,-14.4222,57.8001,0.104095
19.9343,-11.2317,24.7314,-14.4016,24.7814,-14.4664,57.8142,0.0818903
19.9211,-11.234,24.6874,-14.4269,24.7814,-14.4664,57.8283,0.101999
19.9076,-11.2363,24.6701,-14.4436,24.7814,-14.4664,57.8425,0.113642
19.895,-11.2386,24.6632,-14.4538,24.7814,-14.4664,57.856,0.118861
19.8829,-11.2407,24.6604,-14.4599,24.7814,-14.4664,57.8687,0.121228
19.8509,-11.2463,24.6521,-14.4698,24.731,-14.5106,57.8984,0.0887815
19.8371,-11.2487,24.6548,-14.4695,24.731,-14.5106,57.913,0.0865586
19.8225,-11.2512,24.6557,-14.4701,24.731,-14.5106,57.9267,0.0855275
19.8088,-11.2536,24.6118,-14.4943,24.6806,-14.5548,57.9409,0.0916367
19.7941,-11.2562,24.5943,-14.5111,24.6806,-14.5548,57.9547,0.0966848
19.7813,-11.2584,24.5877,-14.5208,24.6806,-14.5548,57.968,0.0989479
19.7516,-11.2636,24.5792,-14.5326,24.6806,-14.5548,57.9992,0.103809
19.7366,-11.2663,24.5802,-14.5341,24.6301,-14.5991,58.0132,0.0819542
19.7237,-11.2685,24.5813,-14.5347,24.6301,-14.5991,58.0268,0.0807757
19.7112,-11.2707,24.5372,-14.5586,24.6301,-14.5991,58.0401,0.101384
19.6969,-11.2732,24.5196,-14.5757,24.6301,-14.5991,58.0534,0.113017
19.6831,-11.2756,24.5123,-14.5865,24.6301,-14.5991,58.0662,0.11847
19.6546,-11.2806,24.5043,-14.5981,24.5797,-14.6433,58.0967,0.087953
19.6393,-11.2833,24.505,-14.5999,24.5797,-14.6433,58.111,0.0864172
19.6265,-11.2856,24.5061,-14.6005,24.5797,-14.6433,58.1246,0.0851211
19.6135,-11.2878,24.4619,-14.6247,24.5797,-14.6433,58.1369,0.119258
19.5996,-11.2903,24.4444,-14.6417,24.5293,-14.6875,58.1513,0.0965152
19.5857,-11.2927,24.4371,-14.6524,24.5293,-14.6875,58.1642,0.0986415
19.5649,-11.2963,24.4316,-14.6615,24.5293,-14.6875,58.1864,0.101124
19.551,-11.2988,24.4313,-14.6642,24.5293,-14.6875,58.1993,0.100756
19.5386,-11.301,24.4316,-14.6654,24.4789,-14.7317,58.2127,0.0814323
19.5222,-11.3038,24.3863,-14.6923,24.4789,-14.7317,58.2279,0.100728
19.5091,-11.3061,24.3692,-14.7084,24.4789,-14.7317,58.2416,0.112192
19.4974,-11.3082,24.3625,-14.7178,24.4789,-14.7317,58.2541,0.117242
19.4849,-11.3104,24.3594,-14.7241,24.4789,-14.7317,58.2674,0.119833
19.4631,-11.3142,24.3547,-14.731,24.4285,-14.7759,58.2878,0.0864931
19.451,-11.3163,24.3559,-14.7316,24.4285,-14.7759,58.3005,0.085155
19.4366,-11.3188,24.3556,-14.7329,24.4285,-14.7759,58.3139,0.0847207
19.423,-11.3212,24.3114,-14.7576,24.4285,-14.7759,58.3283,0.118596
19.4061,-11.3242,24.2931,-14.776,24.3781,-14.8201,58.3439,0.0958566
19.3928,-11.3265,24.2864,-14.7856,24.3781,-14.8201,58.3579,0.0980376
19.3651,-11.3314,24.2788,-14.7963,24.3781,-14.8201,58.3871,0.102199
19.3527,-11.3335,24.2804,-14.7971,24.3781,-14.8201,58.4002,0.100428
19.3387,-11.336,24.2805,-14.7986,24.3277,-14.8644,58.4152,0.0810011
19.326,-11.3382,24.2363,-14.8226,24.3277,-14.8644,58.4286,0.100494
19.3119,-11.3407,24.2187,-14.8397,24.3277,-14.8644,58.4418,0.111778
19.2998,-11.3428,24.212,-14.8496,24.3277,-14.8644,58.4551,0.116701
19.2845,-11.3455,24.208,-14.8571,24.3277,-14.8644,58.469,0.119991
19.2531,-11.351,24.2005,-14.8661,24.2773,-14.9086,58.4982,0.0878034
19.2397,-11.3534,24.2035,-14.8655,24.2773,-14.9086,58.5127,0.0854748
19.2245,-11.356,24.2041,-14.8663,24.2773,-14.9086,58.5267,0.0845582
19.2114,-11.3583,24.1604,-14.8901,24.2269,-14.9528,58.5404,0.0913657
19.1949,-11.3612,24.1425,-14.9079,24.2269,-14.9528,58.5559,0.095617
19.1824,-11.3634,24.1361,-14.9171,24.2269,-14.9528,58.569,0.097514
19.1538,-11.3684,24.1281,-14.9284,24.2269,-14.9528,58.599,0.101798
19.1382,-11.3712,24.1287,-14.9301,24.1765,-14.997,58.6135,0.0821423
19.1244,-11.3736,24.0851,-14.9558,24.1765,-14.997,58.6281,0.100279
19.1113,-11.3759,24.0681,-14.9719,24.1765,-14.997,58.6422,0.11127
19.0977,-11.3783,24.061,-14.9824,24.1765,-14.997,58.6566,0.11644
19.0704,-11.3831,24.0534,-14.9937,24.1261,-15.0412,58.6853,0.0868792
19.0564,-11.3855,24.0543,-14.9953,24.1261,-15.0412,58.7002,0.0852473
19.0422,-11.388,24.0545,-14.9966,24.1261,-15.0412,58.715,0.0843158
19.0273,-11.3906,24.0098,-15.0221,24.1261,-15.0412,58.7308,0.117814
19.014,-11.3929,23.9928,-15.0382,24.0755,-15.085,58.7448,0.0950609
19.0004,-11.3953,23.9856,-15.0485,24.0755,-15.085,58.7593,0.0970057
18.9733,-11.4,23.978,-15.0595,24.0755,-15.085,58.7892,0.100746
18.96,-11.4022,23.9792,-15.0608,24.0755,-15.085,58.8026,0.0993052
18.9476,-11.4044,23.9799,-15.0617,24.0238,-15.127,58.8158,0.0786453
18.9328,-11.4069,23.9335,-15.0856,24.0238,-15.127,58.8301,0.0993504
18.92,-11.409,23.916,-15.1008,24.0238,-15.127,58.8441,0.110949
18.9063,-11.4113,23.9086,-15.111,24.0238,-15.127,58.8572,0.116371
18.8943,-11.4133,23.9058,-15.1166,24.0238,-15.127,58.8704,0.118489
18.8653,-11.4181,23.8988,-15.1251,23.9716,-15.1663,58.9017,0.0836518
18.8509,-11.4204,23.9007,-15.1252,23.9716,-15.1663,58.9156,0.081968
18.8373,-11.4226,23.8551,-15.1465,23.9716,-15.1663,58.9305,0.118205
18.8234,-11.4249,23.8374,-15.1608,23.9195,-15.2043,58.9441,0.0928925
18.8109,-11.4268,23.8307,-15.1693,23.9195,-15.2043,58.9576,0.0954533
18.7834,-11.4311,23.8228,-15.1797,23.9195,-15.2043,58.9878,0.0998404
18.7711,-11.433,23.8244,-15.1804,23.9195,-15.2043,59.0013,0.0982063
18.7597,-11.4347,23.8253,-15.181,23.8665,-15.2421,59.0137,0.0736888
18.7475,-11.4366,23.8254,-15.1817,23.8665,-15.2421,59.0272,0.0730476
18.7331,-11.4387,23.7773,-15.2024,23.8665,-15.2421,59.0412,0.09775
18.7214,-11.4404,23.7595,-15.2157,23.8665,-15.2421,59.0541,0.110374
18.7067,-11.4426,23.7514,-15.2256,23.8665,-15.2421,59.0685,0.116493
18.6771,-11.4468,23.7428,-15.2363,23.8128,-15.2784,59.0979,0.0817394
18.6645,-11.4486,23.7448,-15.2367,23.8128,-15.2784,59.1119,0.0798413
18.6505,-11.4505,23.7452,-15.2379,23.8128,-15.2784,59.1257,0.0790562
18.6372,-11.4523,23.6974,-15.2568,23.8128,-15.2784,59.1407,0.117697
18.6222,-11.4544,23.6785,-15.2709,23.7596,-15.3131,59.1555,0.0914102
18.61,-11.456,23.6717,-15.2788,23.7596,-15.3131,59.1693,0.0943775
18.588,-11.4588,23.6656,-15.2869,23.7596,-15.3131,59.1911,0.097733
18.5762,-11.4603,23.6664,-15.2881,23.7596,-15.3131,59.2044,0.0968144
18.5614,-11.4622,23.6656,-15.29,23.7069,-15.3471,59.2191,0.0705589
18.5494,-11.4637,23.6187,-15.3079,23.7069,-15.3471,59.2328,0.0965784
18.5361,-11.4653,23.6003,-15.321,23.7069,-15.3471,59.246,0.109814
18.5233,-11.4669,23.5931,-15.3293,23.7069,-15.3471,59.2604,0.115393
18.4976,-11.4699,23.5857,-15.3384,23.6543,-15.3804,59.2899,0.0803558
